Date/Time,WALL_S:Surface Outside Face Sunlit Area [m2](Hourly),WALL_S:Surface Outside Face Sunlit Fraction [](Hourly),WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_N:Surface Outside Face Sunlit Area [m2](Hourly),WALL_N:Surface Outside Face Sunlit Fraction [](Hourly),WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_W:Surface Outside Face Sunlit Area [m2](Hourly),WALL_W:Surface Outside Face Sunlit Fraction [](Hourly),WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_E:Surface Outside Face Sunlit Area [m2](Hourly),WALL_E:Surface Outside Face Sunlit Fraction [](Hourly),WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Air System Sensible Heating Energy [J](Hourly),ZONE1:Zone Air System Sensible Cooling Energy [J](Hourly) 
 05/06  13:00:00,21.6,1.0,207.36866938723774,0.0,0.0,161.4377717048592,16.200000000000004,1.0,181.81035740723656,0.0,0.0,161.4377717048592,48.0,1.0,367.83339746122285,20.0,1939722.40266234,0.0 
 05/06  14:00:00,21.6,1.0,190.7258879566248,0.0,0.0,152.85636202828463,16.200000000000004,1.0,198.66234236001834,0.0,0.0,152.85636202828463,48.0,1.0,344.19123093275598,20.0,1836553.2029419726,0.0 
 05/06  15:00:00,21.6,1.0,161.21004686938867,0.0,0.0,135.8485837946728,16.200000000000004,1.0,198.0956226918909,0.0,0.0,135.8485837946728,48.0,1.0,300.10333849683289,20.0,1730940.437289371,0.0 
 05/06  16:00:00,21.6,1.0,121.55578001552262,0.0,0.0,110.26920295110854,16.200000000000004,1.0,176.11459982212524,0.0,0.0,110.26920295110854,48.0,1.0,236.96649040731615,20.0,1652549.6837901895,0.0 
 05/06  17:00:00,10.8,0.5,78.53180055471296,10.8,0.5,78.44331638050494,16.200000000000004,1.0,118.63047942456096,0.0,0.0,77.62738291985434,48.0,1.0,161.1706655467895,20.0,1658229.9401768826,0.0 
 05/06  18:00:00,0.0,0.0,41.279465683056809,21.6,1.0,44.19871635901599,16.200000000000004,1.0,59.44709986256172,0.0,0.0,41.279465683056809,48.0,1.0,82.73080038694018,20.0,1721240.2661815896,0.0 
 05/06  19:00:00,0.0,0.0,9.021858054943497,16.200000000000004,0.75,9.781757659650542,12.150000000000003,0.75,11.42148015561118,0.0,0.0,9.021858054943497,36.0,0.75,17.556157459933624,20.0,1808214.4893856403,0.0 
 05/06  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1874684.300894659,0.0 
 05/06  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1904204.1368526915,0.0 
 05/06  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1925422.4910966,0.0 
 05/06  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1982909.8944473859,0.0 
 05/06  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2065832.4644536977,0.0 
 05/07  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2181871.221107033,0.0 
 05/07  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2282567.60133712,0.0 
 05/07  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2360009.4446785876,0.0 
 05/07  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2456446.612940306,0.0 
 05/07  05:00:00,0.0,0.0,3.0737659531387524,5.4,0.25,14.382219090921439,0.0,0.0,3.0737659531387524,4.050000000000001,0.25,31.65763429798656,12.0,0.25,6.920728630263931,20.0,2605410.1670459436,0.0 
 05/07  06:00:00,0.0,0.0,38.69900925223148,21.6,1.0,104.27995712063827,0.0,0.0,38.69900925223148,16.200000000000004,1.0,288.9100885096662,48.0,1.0,94.12926468115666,20.0,2746193.652018657,0.0 
 05/07  07:00:00,0.0,0.0,96.32763768460446,21.6,1.0,169.68495996935506,0.0,0.0,96.32763768460446,16.200000000000004,1.0,758.1718311282143,48.0,1.0,326.7005920230107,20.0,2743188.4585693778,0.0 
 05/07  08:00:00,16.200000000000004,0.75,176.35189505844748,5.4,0.25,134.96721806839617,0.0,0.0,132.24503326803507,16.200000000000004,1.0,941.5534530996896,48.0,1.0,562.7953740103586,20.0,2490912.102890219,0.0 
 05/07  09:00:00,21.6,1.0,330.77222142779149,0.0,0.0,149.37360442072339,0.0,0.0,149.37360442072339,16.200000000000004,1.0,896.2533123659948,48.0,1.0,754.0990398967058,20.0,2140992.388676785,0.0 
 05/07  10:00:00,21.6,1.0,446.9510860578252,0.0,0.0,156.55041143049983,0.0,0.0,156.55041143049983,16.200000000000004,1.0,713.8124546418353,48.0,1.0,875.2380261197153,20.0,1796662.2162877545,0.0 
 05/07  11:00:00,21.6,1.0,510.23318575363558,0.0,0.0,151.73201775067424,0.0,0.0,151.73201775067424,16.200000000000004,1.0,475.3524027566765,48.0,1.0,932.1693149850257,20.0,1508885.366898076,0.0 
 05/07  12:00:00,21.6,1.0,508.05511729973889,0.0,0.0,146.88591048062492,4.050000000000001,0.25,150.51133757125209,12.150000000000003,0.75,225.11909001274089,48.0,1.0,900.5928835581324,20.0,1283936.2540478204,0.0 
 05/07  13:00:00,21.6,1.0,412.52867175877716,0.0,0.0,161.04127894773894,16.200000000000004,1.0,266.8942617607488,0.0,0.0,161.04127894773894,48.0,1.0,705.4605806722555,20.0,1103676.1741204903,0.0 
 05/07  14:00:00,21.6,1.0,277.4763540617536,0.0,0.0,176.44034275030445,16.200000000000004,1.0,293.12810645453637,0.0,0.0,176.44034275030445,48.0,1.0,492.4839653111919,20.0,993584.225418874,0.0 
 05/07  15:00:00,21.6,1.0,177.15902192030755,0.0,0.0,144.15191922684645,16.200000000000004,1.0,228.49413957646673,0.0,0.0,144.15191922684645,48.0,1.0,335.3188288925242,20.0,930804.4460940076,0.0 
 05/07  16:00:00,21.6,1.0,170.0690215063779,0.0,0.0,134.11585547832829,16.200000000000004,1.0,371.5370982417663,0.0,0.0,134.11585547832829,48.0,1.0,360.74320734691909,19.999999999999998,828754.9699600176,0.0 
 05/07  17:00:00,10.8,0.5,94.55021910031064,10.8,0.5,103.20965403247053,16.200000000000004,1.0,544.0958922839097,0.0,0.0,89.34470727559679,48.0,1.0,301.95511126247569,20.0,732239.2055433304,0.0 
 05/07  18:00:00,0.0,0.0,50.43445732144362,21.6,1.0,128.36536513100499,16.200000000000004,1.0,504.7623766529866,0.0,0.0,50.43445732144362,48.0,1.0,164.7496227742712,20.0,682726.0966536542,0.0 
 05/07  19:00:00,0.0,0.0,16.258666292773584,16.200000000000004,0.75,50.92542867904064,12.150000000000003,0.75,125.9555408619398,0.0,0.0,16.258666292773584,36.0,0.75,35.55342854617303,20.0,758180.0640687805,0.0 
 05/07  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,983449.802277605,0.0 
 05/07  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1200078.7561291538,0.0 
 05/07  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1370714.4992157133,0.0 
 05/07  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1519445.852877433,0.0 
 05/07  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1660634.0710075482,0.0 
 05/08  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1823164.889512097,0.0 
 05/08  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1990064.9135846729,0.0 
 05/08  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2148637.308575102,0.0 
 05/08  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2313526.0142213918,0.0 
 05/08  05:00:00,0.0,0.0,3.2244815653494438,5.4,0.25,14.725650337779142,0.0,0.0,3.2244815653494438,4.050000000000001,0.25,32.008147588364668,12.0,0.25,7.206210857309229,20.0,2493698.3405012947,0.0 
 05/08  06:00:00,0.0,0.0,38.027059993740007,21.6,1.0,92.80745971494426,0.0,0.0,38.027059993740007,16.200000000000004,1.0,238.39867655618787,48.0,1.0,87.16340221514601,20.000000000000005,2641279.428385375,0.0 
 05/08  07:00:00,0.0,0.0,87.14243221433057,21.6,1.0,129.2820553890777,0.0,0.0,87.14243221433057,16.200000000000004,1.0,430.4614859915932,48.0,1.0,232.65575354556627,20.000000000000005,2663880.824300418,0.0 
 05/08  08:00:00,16.200000000000004,0.75,121.8348974345188,5.4,0.25,115.91944385665897,0.0,0.0,114.80869441131276,16.200000000000004,1.0,295.03124462680878,48.0,1.0,280.0013171360754,20.0,2509980.544352729,0.0 
 05/08  09:00:00,21.6,1.0,151.80707089634525,0.0,0.0,129.02803090780197,0.0,0.0,129.02803090780197,16.200000000000004,1.0,220.29126236297396,48.0,1.0,297.6373177408972,20.0,2294527.1965978189,0.0 
 05/08  10:00:00,21.6,1.0,278.831273931143,0.0,0.0,169.54678472778509,0.0,0.0,169.54678472778509,16.200000000000004,1.0,370.9877828449712,48.0,1.0,514.2396323079703,20.0,1954089.648459373,0.0 
 05/08  11:00:00,21.6,1.0,433.2089818979371,0.0,0.0,158.59434676569163,0.0,0.0,158.59434676569163,16.200000000000004,1.0,401.0902752680614,48.0,1.0,767.4993953366574,20.000000000000005,1513032.3833663185,0.0 
 05/08  12:00:00,21.6,1.0,523.6997044004761,0.0,0.0,149.70906543957458,4.050000000000001,0.25,153.87486963518129,12.150000000000003,0.75,227.54568858293895,48.0,1.0,955.5261679021946,20.0,1092385.531000453,0.0 
 05/08  13:00:00,21.6,1.0,508.0733198390924,0.0,0.0,143.08772499101506,16.200000000000004,1.0,309.47162636322426,0.0,0.0,143.08772499101506,48.0,1.0,939.268822393853,20.0,769521.7951040748,0.0 
 05/08  14:00:00,21.6,1.0,445.3309789731802,0.0,0.0,133.31481120332934,16.200000000000004,1.0,521.893449158965,0.0,0.0,133.31481120332934,48.0,1.0,860.4114450296335,20.0,492981.6691075685,0.0 
 05/08  15:00:00,21.6,1.0,337.6539361833452,0.0,0.0,118.26087078363071,16.200000000000004,1.0,676.2162461221635,0.0,0.0,118.26087078363071,48.0,1.0,723.2368811074516,19.999999999999998,259548.5999474615,0.0 
 05/08  16:00:00,21.6,1.0,199.96623406341605,0.0,0.0,100.02489301312925,16.200000000000004,1.0,723.8724359844441,0.0,0.0,100.02489301312925,48.0,1.0,524.030154498666,20.0,58251.379396743774,0.0 
 05/08  17:00:00,10.8,0.5,90.07844517615041,10.8,0.5,98.09301333326934,16.200000000000004,1.0,620.6525677350487,0.0,0.0,83.44394817103754,48.0,1.0,323.3961589936982,20.0,0.0,14363.73739616383 
 05/08  18:00:00,0.0,0.0,56.0718191454291,21.6,1.0,109.85570122262699,16.200000000000004,1.0,368.39806445354386,0.0,0.0,56.0718191454291,48.0,1.0,152.40377209551165,20.0,4885.397835710409,3931.995125332559 
 05/08  19:00:00,0.0,0.0,15.875660065834108,16.200000000000004,0.75,37.57161195725845,12.150000000000003,0.75,83.58018293485887,0.0,0.0,15.875660065834108,36.0,0.75,33.587381630433508,20.0,58627.456166658696,0.0 
 05/08  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,205089.21300528738,0.0 
 05/08  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,475591.71556217889,0.0 
 05/08  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,785780.5596155655,0.0 
 05/08  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,999302.4874609469,0.0 
 05/08  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1125048.0024138326,0.0 
 05/09  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1233833.9981254019,0.0 
 05/09  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1409825.2199194548,0.0 
 05/09  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1642616.0484230254,0.0 
 05/09  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1899035.6417619647,0.0 
 05/09  05:00:00,0.0,0.0,1.4134187080574319,5.4,0.25,1.617785862730981,0.0,0.0,1.4134187080574319,4.050000000000001,0.25,1.9199124724849948,12.0,0.25,2.751423081459069,20.000000000000005,2033510.3950973908,0.0 
 05/09  06:00:00,0.0,0.0,17.74009483331156,21.6,1.0,18.521108865870425,0.0,0.0,17.74009483331156,16.200000000000004,1.0,20.8637873362791,48.0,1.0,34.56508412212527,20.0,2058852.586256147,0.0 
 05/09  07:00:00,0.0,0.0,53.189962878653357,21.6,1.0,55.46503841044564,0.0,0.0,53.189962878653357,16.200000000000004,1.0,73.6556881895919,48.0,1.0,107.24416701200764,19.999999999999998,2009283.9469309934,0.0 
 05/09  08:00:00,16.200000000000004,0.75,92.25659103860494,5.4,0.25,89.66214461954819,0.0,0.0,89.4826859208951,16.200000000000004,1.0,136.95800683973557,48.0,1.0,187.43546832629125,20.0,1934578.8423375404,0.0 
 05/09  09:00:00,21.6,1.0,135.304990197765,0.0,0.0,120.1787884283012,0.0,0.0,120.1787884283012,16.200000000000004,1.0,184.36825746599784,48.0,1.0,260.8968028740942,20.0,1852980.0281294068,0.0 
 05/09  10:00:00,21.6,1.0,171.88723245993146,0.0,0.0,143.0160845766377,0.0,0.0,143.0160845766377,16.200000000000004,1.0,199.4330296546383,48.0,1.0,318.51053220465556,20.0,1748002.5528942245,0.0 
 05/09  11:00:00,21.6,1.0,196.97757181470446,0.0,0.0,156.9366509791775,0.0,0.0,156.9366509791775,16.200000000000004,1.0,193.5617211009125,48.0,1.0,355.6967376866354,20.0,1570546.9754738804,0.0 
 05/09  12:00:00,21.6,1.0,209.18778041218119,0.0,0.0,163.06191748070425,4.050000000000001,0.25,163.58620547787889,12.150000000000003,0.75,172.7899334759137,48.0,1.0,373.2924249935147,20.0,1351872.975212122,0.0 
 05/09  13:00:00,21.6,1.0,206.26899859236085,0.0,0.0,161.7969910681049,16.200000000000004,1.0,182.24021236114366,0.0,0.0,161.7969910681049,48.0,1.0,369.1042983541525,19.999999999999998,1144017.8705335027,0.0 
 05/09  14:00:00,21.6,1.0,189.78899953072227,0.0,0.0,153.3464583813373,16.200000000000004,1.0,199.1353204281183,0.0,0.0,153.3464583813373,48.0,1.0,345.5942460613713,20.0,1022671.6465792222,0.0 
 05/09  15:00:00,21.6,1.0,155.5239520628023,0.0,0.0,134.32646470871874,16.200000000000004,1.0,186.72161365116546,0.0,0.0,134.32646470871874,48.0,1.0,293.010701757377,20.0,966088.9708367374,0.0 
 05/09  16:00:00,21.6,1.0,98.04662452587053,0.0,0.0,94.87777878847021,16.200000000000004,1.0,113.5185909929757,0.0,0.0,94.87777878847021,48.0,1.0,190.88862639832264,20.0,952668.1154897848,0.0 
 05/09  17:00:00,5.4,0.25,51.875896256618847,16.200000000000004,0.75,51.83695466162001,16.200000000000004,1.0,55.21758561636841,0.0,0.0,51.79883626099951,48.0,1.0,100.03868340599763,20.0,1004327.7311215628,0.0 
 05/09  18:00:00,0.0,0.0,19.48030021904691,21.6,1.0,19.495094620391819,16.200000000000004,1.0,19.597848906281635,0.0,0.0,19.48030021904691,48.0,1.0,37.60235513540611,20.0,1153008.2818783522,0.0 
 05/09  19:00:00,0.0,0.0,4.137894004439127,16.200000000000004,0.75,4.137894004439127,12.150000000000003,0.75,4.137894004439127,0.0,0.0,4.137894004439127,36.0,0.75,8.0625,20.0,1442232.9163368089,0.0 
 05/09  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1469923.8590260577,0.0 
 05/09  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1546122.7654580817,0.0 
 05/09  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1700487.900645217,0.0 
 05/09  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,1742247.1790899907,0.0 
 05/09  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1768933.8058142416,0.0 
 05/10  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1815786.0110166325,0.0 
 05/10  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,1885802.2496598117,0.0 
 05/10  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1977877.8101532739,0.0 
 05/10  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2087884.5645519824,0.0 
 05/10  05:00:00,0.0,0.0,3.330037588245322,5.4,0.25,13.354367700049635,0.0,0.0,3.330037588245322,4.050000000000001,0.25,27.936615082980635,12.0,0.25,7.130136628083022,20.0,2127099.358421908,0.0 
 05/10  06:00:00,0.0,0.0,38.40460169315349,21.6,1.0,94.9169905300796,0.0,0.0,38.40460169315349,16.200000000000004,1.0,243.3435298806087,48.0,1.0,90.24444273349681,20.0,2078536.0984060183,0.0 
 05/10  07:00:00,0.0,0.0,91.45753895171068,21.6,1.0,152.04876843959367,0.0,0.0,91.45753895171068,16.200000000000004,1.0,583.6765862282603,48.0,1.0,281.55207485301767,20.0,1907424.4648298105,0.0 
 05/10  08:00:00,16.200000000000004,0.75,151.9415749893201,5.4,0.25,130.75311440738239,0.0,0.0,127.04695032929542,16.200000000000004,1.0,694.175532320546,48.0,1.0,452.7926176658807,20.000000000000005,1672701.9801773558,0.0 
 05/10  09:00:00,21.6,1.0,262.5689149335881,0.0,0.0,147.61958367491088,0.0,0.0,147.61958367491088,16.200000000000004,1.0,651.5300594806892,48.0,1.0,583.7925394885958,20.0,1452434.3515382447,0.0 
 05/10  10:00:00,21.6,1.0,359.757594401082,0.0,0.0,158.10689643170813,0.0,0.0,158.10689643170813,16.200000000000004,1.0,558.2711944038259,48.0,1.0,695.7003315355319,19.999999999999998,1244057.9950863994,0.0 
 05/10  11:00:00,21.6,1.0,426.1832307482836,0.0,0.0,157.65141015858866,0.0,0.0,157.65141015858866,16.200000000000004,1.0,406.68980760383468,48.0,1.0,765.467033392425,20.0,1022732.3418804584,0.0 
 05/10  12:00:00,21.6,1.0,437.47962853566437,0.0,0.0,158.68366585702297,4.050000000000001,0.25,161.6066181817438,12.150000000000003,0.75,221.21601575705714,48.0,1.0,763.9864573210909,20.0,810570.0457565835,0.0 
 05/10  13:00:00,21.6,1.0,356.45319552417018,0.0,0.0,169.95427603465755,16.200000000000004,1.0,251.85355407661729,0.0,0.0,169.95427603465755,48.0,1.0,621.2672359478978,20.0,644907.5423451285,0.0 
 05/10  14:00:00,21.6,1.0,253.43832209500824,0.0,0.0,173.8516279091283,16.200000000000004,1.0,270.7380477501339,0.0,0.0,173.8516279091283,48.0,1.0,456.72766438262758,20.0,616476.2608630245,0.0 
 05/10  15:00:00,21.6,1.0,171.97433351141505,0.0,0.0,143.0154196513051,16.200000000000004,1.0,220.3272926894333,0.0,0.0,143.0154196513051,48.0,1.0,327.59257078961897,20.0,685244.9319729633,0.0 
 05/10  16:00:00,21.6,1.0,155.58912715716068,0.0,0.0,132.7610897072388,16.200000000000004,1.0,299.4041878772811,0.0,0.0,132.7610897072388,48.0,1.0,329.7094650958991,20.0,773197.3219693722,0.0 
 05/10  17:00:00,5.4,0.25,102.77022979816953,16.200000000000004,0.75,112.19101672356323,16.200000000000004,1.0,385.6594147074092,0.0,0.0,100.6878905690053,48.0,1.0,273.05802656907238,20.0,847521.8863348169,0.0 
 05/10  18:00:00,0.0,0.0,57.70907314847046,21.6,1.0,111.6042907473488,16.200000000000004,1.0,349.80991137635137,0.0,0.0,57.70907314847046,48.0,1.0,153.65404549841643,20.0,931036.2796656992,0.0 
 05/10  19:00:00,0.0,0.0,16.6019182897265,16.200000000000004,0.75,39.875340126198029,12.150000000000003,0.75,87.29262378947706,0.0,0.0,16.6019182897265,36.0,0.75,35.324137227210488,20.0,1080833.3942122972,0.0 
 05/10  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1318738.8138869387,0.0 
 05/10  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1560791.5469571085,0.0 
 05/10  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1777577.634583865,0.0 
 05/10  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1949201.59899386,0.0 
 05/10  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,2096437.8059791029,0.0 
 05/11  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2219422.304176932,0.0 
 05/11  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2285936.774644219,0.0 
 05/11  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2313020.023559953,0.0 
 05/11  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2318136.5894405788,0.0 
 05/11  05:00:00,0.0,0.0,2.169540598345515,5.4,0.25,3.6417082278901216,0.0,0.0,2.169540598345515,4.050000000000001,0.25,5.74932893682325,12.0,0.25,4.388391783878336,20.0,2317869.6150308104,0.0 
 05/11  06:00:00,0.0,0.0,25.49506536814485,21.6,1.0,32.46226360411979,0.0,0.0,25.49506536814485,16.200000000000004,1.0,51.573916125290427,48.0,1.0,50.87381631848126,20.0,2306598.5524763318,0.0 
 05/11  07:00:00,0.0,0.0,65.99340300779211,21.6,1.0,75.9095215271222,0.0,0.0,65.99340300779211,16.200000000000004,1.0,143.35661986589953,48.0,1.0,141.03285714796875,20.0,2253201.3377557487,0.0 
 05/11  08:00:00,16.200000000000004,0.75,101.4499284123234,5.4,0.25,98.92359486193652,0.0,0.0,98.29762238180713,16.200000000000004,1.0,178.3377195520548,48.0,1.0,213.92431426415625,20.0,2173400.1360557649,0.0 
 05/11  09:00:00,21.6,1.0,140.14754151726934,0.0,0.0,124.08173572069339,0.0,0.0,124.08173572069339,16.200000000000004,1.0,194.42569920459267,48.0,1.0,273.10859064427827,20.0,2099715.831283964,0.0 
 05/11  10:00:00,21.6,1.0,200.4384774204671,0.0,0.0,159.87177411232953,0.0,0.0,159.87177411232953,16.200000000000004,1.0,239.95550629106965,48.0,1.0,377.8927135091466,20.0,2004776.6158353382,0.0 
 05/11  11:00:00,21.6,1.0,267.7376871603239,0.0,0.0,182.40417470335235,0.0,0.0,182.40417470335235,16.200000000000004,1.0,259.73487352795686,48.0,1.0,478.49475604284819,19.999999999999998,1861880.296147535,0.0 
 05/11  12:00:00,21.6,1.0,309.3207247725653,0.0,0.0,194.15806786213722,4.050000000000001,0.25,195.50309261203859,12.150000000000003,0.75,218.8867267423442,48.0,1.0,542.549127146689,20.0,1702566.45729553,0.0 
 05/11  13:00:00,21.6,1.0,291.97507897841828,0.0,0.0,188.13599514474897,16.200000000000004,1.0,236.49910930443674,0.0,0.0,188.13599514474897,48.0,1.0,512.2780351453619,20.0,1560963.3689243722,0.0 
 05/11  14:00:00,21.6,1.0,250.40430838682415,0.0,0.0,175.68581535738086,16.200000000000004,1.0,270.047669035128,0.0,0.0,175.68581535738086,48.0,1.0,452.08560763986818,19.999999999999998,1434757.752361896,0.0 
 05/11  15:00:00,21.6,1.0,192.04592845896955,0.0,0.0,155.02785186715082,16.200000000000004,1.0,252.8780171585195,0.0,0.0,155.02785186715082,48.0,1.0,370.5186586417673,20.0,1412483.599633133,0.0 
 05/11  16:00:00,21.6,1.0,132.60085312159235,0.0,0.0,119.94648728530494,16.200000000000004,1.0,204.7509372114627,0.0,0.0,119.94648728530494,48.0,1.0,267.34091514095487,20.0,1635375.2091736503,0.0 
 05/11  17:00:00,5.4,0.25,79.81511506633967,16.200000000000004,0.75,80.49000829172945,16.200000000000004,1.0,120.54398144127748,0.0,0.0,79.31258600700927,48.0,1.0,165.03074071390024,20.0,1486177.611344872,0.0 
 05/11  18:00:00,0.0,0.0,39.485192920399757,21.6,1.0,41.50228049754514,16.200000000000004,1.0,51.08149143710052,0.0,0.0,39.485192920399757,48.0,1.0,78.16506930838962,20.0,1482461.3726803787,0.0 
 05/11  19:00:00,0.0,0.0,9.187092085394923,16.200000000000004,0.75,9.311613315231267,12.150000000000003,0.75,9.602451854930188,0.0,0.0,9.187092085394923,36.0,0.75,17.745611747277608,20.0,1769516.305587437,0.0 
