Date/Time,Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1:Zone Other Equipment Total Heating Rate [W](Hourly),BLOCK1:ZONE1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),BLOCK1:ZONE1_WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_FLOOR:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_S_WIN_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_S_WIN_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1:Zone Mean Air Temperature [C](Hourly:ON),BLOCK1:ZONE1:Zone Infiltration Air Change Rate [ach](Hourly),BLOCK1:ZONE1:Zone Air System Sensible Heating Rate [W](Hourly),BLOCK1:ZONE1:Zone Air System Sensible Cooling Rate [W](Hourly),Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly) 
 07/16  03:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.868512899790195,0.5075074741997243,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/16  04:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.176369733536619,0.5072750668489497,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/16  05:00:00,18.25,25.0,200.0,68.43920274618734,70.48143327816837,40.04092006170945,8.861887182091156,8.861887182091156,3.8167323308455445,19.389213438512625,8.861887182091156,8.861887182091156,20.536604128226345,0.5079569822857024,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/16  06:00:00,93.5,211.5,200.0,407.2428418669282,350.6153403474369,157.27451733809998,52.732059631421638,52.732059631421638,26.983981718736915,137.33656930256459,52.732059631421638,52.732059631421638,20.57859774467687,0.5059711100770431,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/16  07:00:00,163.0,602.75,200.0,838.2973918448982,791.8614428371836,245.92620189047114,108.547391165871,108.547391165871,76.2117385041237,387.36078712208828,108.547391165871,108.547391165871,21.865169834778663,0.50276588842937,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/16  08:00:00,180.0,796.25,200.0,1082.7845438766945,934.9330810846528,176.5364395076105,140.2049422745774,140.2049422745774,121.42851358043187,614.5080190437711,140.2049422745774,140.2049422745774,24.252602460216523,0.5023128877766685,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/16  09:00:00,186.5,874.5,200.0,1425.1233896052839,883.9696828596057,153.43464359945407,153.43464359945407,247.8754188819512,158.47331270100097,799.3312229670252,247.8754188819512,247.8754188819512,26.644358392430268,0.5008625094344771,0.0,137.84018923811767,720000.0,495256.8494310603,0.0,0.0 
 07/16  10:00:00,185.25,903.5,200.0,2031.4530278150087,713.0894071635004,162.48721222755138,162.48721222755138,365.6727757237462,184.9723854684055,930.9093420122003,365.6727757237462,365.6727757237462,26.999992156544154,0.4994372597630539,0.0,1282.993066737753,720000.0,4618763.607015589,0.0,0.0 
 07/16  11:00:00,169.5,910.25,200.0,2510.7676134306796,480.29954253283918,156.71167478429732,156.71167478429732,428.90134344596967,198.59346014616387,998.0000083455329,428.90134344596967,428.90134344596967,26.999999648102319,0.4961229378714113,0.0,2390.148931856001,720000.0,8604535.5243937,0.0,0.0 
 07/16  12:00:00,140.25,886.0,200.0,2607.5896203333957,220.79546406376023,144.11439650101705,144.11439650101705,433.09903539740017,195.53933346051975,981.7278610555848,433.09903539740017,433.09903539740017,26.999999975641566,0.49476757965584397,0.0,3031.226005095905,720000.0,10912413.571496375,0.0,0.0 
 07/16  13:00:00,117.5,834.5,200.0,2346.757332941335,131.8425569217143,131.8425569217143,278.4333731069954,395.1539889897459,179.96239475420559,902.9999751618134,395.1539889897459,395.1539889897459,26.99999999811189,0.49478824368745108,0.0,3156.466910450179,720000.0,11363280.873908693,0.0,0.0 
 07/16  14:00:00,110.0,774.75,200.0,1852.5327989434173,124.17127914609287,124.17127914609287,453.1318347880294,329.73347158730908,158.67765680508362,796.0173503187793,329.73347158730908,329.73347158730908,26.99999999986027,0.4946425453052091,0.0,2948.3272943956969,720000.0,10613978.259550903,0.0,0.0 
 07/16  15:00:00,137.75,543.25,200.0,1245.785274846825,110.51504825581137,110.51504825581137,492.1748039731477,219.99976951815493,113.45711917933136,569.0731924824023,219.99976951815493,219.99976951815493,26.99999999999108,0.4942772036475681,0.0,2544.530599587032,720000.0,9160310.158496201,0.0,0.0 
 07/16  16:00:00,206.25,46.25,200.0,845.3811299761471,106.52417335121312,106.52417335121312,173.8900477917686,111.38700142139757,47.23114711813993,236.31911303989529,111.38700142139757,111.38700142139757,26.999999999999575,0.4976790052121022,0.0,1926.636902797201,720000.0,6935892.85006913,0.0,0.0 
 07/16  17:00:00,139.75,130.0,200.0,606.6153397653159,78.54791534995784,98.59160046686184,239.81733699215065,78.54791534995784,39.599406923594639,198.546726209672,78.54791534995784,78.54791534995784,26.999999999999987,0.4982453369085099,0.0,1382.2848116166206,720000.0,4976225.32181981,0.0,0.0 
 07/16  18:00:00,67.5,323.5,200.0,391.2219195135557,50.657581835776387,146.3366348557991,432.3185156859919,50.657581835776387,33.50316310706722,169.09657391390295,50.657581835776387,50.657581835776387,26.999999999999998,0.4989612168684444,0.0,1035.8689364307839,720000.0,3729128.1711508214,0.0,0.0 
 07/16  19:00:00,38.5,57.0,200.0,169.5086209278898,21.948915457500698,56.28225251953796,104.04943937824595,21.948915457500698,9.141889582376433,46.04705110950941,21.948915457500698,21.948915457500698,27.0,0.49992884781883747,0.0,712.3902004815428,720000.0,2564604.721733554,0.0,0.0 
 07/16  20:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.5015300138588377,0.0,375.09567677815076,720000.0,1350344.436401343,0.0,0.0 
 07/16  21:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.000000000000005,0.5061448027058059,0.0,74.40089298300429,720000.0,267843.2147388154,0.0,0.0 
 07/16  22:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.387217620288668,0.5084909687308881,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/16  23:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.33162708654799,0.5099160979740531,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/16  24:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.512570423500976,0.5088237803919768,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/17  01:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.717914712070184,0.5083936759691272,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/17  02:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.68990084771067,0.5095150286755227,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/17  03:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.640079955858587,0.5094467985477459,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/17  04:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.605118679120637,0.5098389925224524,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/17  05:00:00,18.0,24.25,200.0,67.04657042832668,69.94526016647434,39.58500941772473,8.681561433224906,8.681561433224906,3.750998549237676,19.105037035357247,8.681561433224906,8.681561433224906,20.000364313978318,0.5105917758662131,88.04120743265777,0.0,720000.0,0.0,316380.12822241979,0.0 
 07/17  06:00:00,92.5,208.75,200.0,402.6849438875739,347.5752553460207,155.54342382752595,52.14187774648188,52.14187774648188,26.606802379502065,135.84538692912197,52.14187774648188,52.14187774648188,20.00000000345748,0.5089413118667604,44.32692029100439,0.0,720000.0,0.0,159576.90884691457,0.0 
 07/17  07:00:00,162.25,601.0,200.0,834.2739231775822,789.6677098008644,244.7362198159779,108.02641014944007,108.02641014944007,75.71603608758221,385.97837945641057,108.02641014944007,108.02641014944007,20.94454401472236,0.5050849168545204,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/17  08:00:00,180.0,795.5,200.0,1081.9981622170095,934.307763494839,176.2380890715441,140.10311722006825,140.10311722006825,121.0900938611473,614.1101971853235,140.10311722006825,140.10311722006825,23.093888016986889,0.5042893153259055,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/17  09:00:00,186.5,874.5,200.0,1427.5863625165999,884.0925726667715,153.39358689430575,153.39358689430575,248.19433826144155,158.2252609205246,799.3312229670252,248.19433826144155,248.19433826144155,25.760225307289177,0.5050793524676086,0.0,3.767639509841188,720000.0,13470.514935843672,0.0,0.0 
 07/17  10:00:00,183.0,898.5,200.0,2017.522296096402,708.8736884554764,161.1125609164789,161.1125609164789,363.28496652891666,183.45804310362943,924.4005142599028,363.28496652891666,363.28496652891666,26.999784640658555,0.5047096781664073,0.0,639.8515717500583,720000.0,2303439.1911376768,0.0,0.0 
 07/17  11:00:00,162.75,895.0,200.0,2458.1436410300404,470.196945783375,152.86352045474389,152.86352045474389,420.339556789208,194.31133629378037,977.4435723805448,420.339556789208,420.339556789208,26.999999963245427,0.5023710071557501,0.0,1779.29489492741,720000.0,6405461.559887637,0.0,0.0 
 07/17  12:00:00,139.5,895.25,200.0,2627.320158813541,221.6094408904524,144.79773908461778,144.79773908461778,436.6418354709608,196.98085756287828,989.8036826925052,436.6418354709608,436.6418354709608,26.999999998059786,0.5012464914501875,0.0,2530.141125825038,720000.0,9108508.049374868,0.0,0.0 
 07/17  13:00:00,115.25,864.5,200.0,2403.251801499995,133.87456147473837,133.87456147473837,284.56409856280956,405.7357072651266,185.00516410878414,929.06693110546,405.7357072651266,405.7357072651266,26.99999999987114,0.49967653663623837,0.0,2851.1014049565339,720000.0,10263965.057595479,0.0,0.0 
 07/17  14:00:00,143.0,695.25,200.0,1891.0634206717708,126.9314013903163,126.9314013903163,440.0559668185193,325.41567626354978,151.45902553919843,760.2410147653225,325.41567626354978,325.41567626354978,26.999999999991336,0.49912761547586068,0.0,2747.374376485754,720000.0,9890547.755331947,0.0,0.0 
 07/17  15:00:00,207.75,293.0,200.0,1248.6017135962425,120.21802191988681,120.21802191988681,365.7714895584819,193.3905100622427,87.88147127904839,440.62704796220995,193.3905100622427,193.3905100622427,26.999999999999504,0.5001596931956238,0.0,2249.9226947202225,720000.0,8099721.70099186,0.0,0.0 
 07/17  16:00:00,119.0,11.0,200.0,489.9497521717235,63.14872759142,63.14872759142,79.10503421902102,63.644231480514367,25.1464058032281,125.7828832036539,63.644231480514367,63.644231480514367,26.999999999999987,0.5038420377466868,0.0,975.7602949996192,720000.0,3512737.0619986059,0.0,0.0 
 07/17  17:00:00,150.25,69.75,200.0,624.8363744440287,80.90727587995346,92.27357364208868,181.71893090760407,80.90727587995346,36.43922391794901,182.56747464744246,80.90727587995346,80.90727587995346,27.0,0.5047096391321111,0.0,391.1877588751304,720000.0,1408275.9319504696,0.0,0.0 
 07/17  18:00:00,99.5,131.25,200.0,441.06862233594679,57.11200910970987,98.66097837913259,224.01400667908247,57.11200910970987,27.984300783214239,140.73252703022374,57.11200910970987,57.11200910970987,26.999999999999998,0.5032649555954085,0.0,431.89845129473448,720000.0,1554834.4246610443,0.0,0.0 
 07/17  19:00:00,33.25,22.5,200.0,139.7667318940986,18.097770870425344,29.739878872431313,45.94753639260446,18.097770870425344,7.212424187060233,36.22909912217477,18.097770870425344,18.097770870425344,27.000000000000008,0.504575485573693,0.0,308.14657096567148,720000.0,1109327.655476417,0.0,0.0 
 07/17  20:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.000000000000005,0.5059591110582835,0.0,104.27862818369612,720000.0,375403.06146130608,0.0,0.0 
 07/17  21:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.80250750910476,0.5077895184979602,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/17  22:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.917568495466797,0.5089891860304927,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/17  23:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.934778745722789,0.5086010008786162,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/17  24:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.10733687484563,0.5087267306115982,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/18  01:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.27678076001139,0.5084506917879423,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/18  02:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.431235483863149,0.5085706154253777,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/18  03:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.692853250085599,0.5070287827142669,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/18  04:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.997692129408184,0.5070983499296582,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/18  05:00:00,17.5,23.5,200.0,64.99118481697652,68.22975760616113,38.49262394248357,8.415418715709201,8.415418715709201,3.635712687303035,18.570860632201865,8.415418715709201,8.415418715709201,20.31714119687914,0.5080960398125058,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/18  06:00:00,91.25,196.0,200.0,395.7604287563688,334.0501094076018,150.06740835213339,51.245253159678949,51.245253159678949,25.75268618355959,131.81236949132799,51.245253159678949,51.245253159678949,20.22191823723651,0.5080879106148201,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/18  07:00:00,163.75,559.0,200.0,827.1568522115051,751.720860938417,235.83200949372447,107.10485236621725,107.10485236621725,72.81805061052765,372.0258517127121,107.10485236621725,107.10485236621725,21.428170534916086,0.5036442592888712,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/18  08:00:00,180.25,759.0,200.0,1067.7923525913148,901.837185245311,172.59513449936794,138.26367027764776,138.26367027764776,117.03883091693744,594.7188448934824,138.26367027764776,138.26367027764776,23.68695047545218,0.5032630421629103,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/18  09:00:00,178.5,854.25,200.0,1384.1762099434832,861.579172804261,148.22737896051823,148.22737896051823,241.1055855933171,153.57736169454666,777.1385583762208,241.1055855933171,241.1055855933171,26.536950187165009,0.5049924212336046,0.0,93.83784695385404,720000.0,333138.9785107417,0.0,0.0 
 07/18  10:00:00,176.5,868.5,200.0,1954.3116511902113,686.582067594752,155.7939276836962,155.7939276836962,351.66379854510117,176.98883835488469,892.9054671787701,351.66379854510117,351.66379854510117,26.99997275714815,0.5059289450706344,0.0,967.6028842595008,720000.0,3483332.5681776187,0.0,0.0 
 07/18  11:00:00,158.5,846.0,200.0,2354.3264502304066,447.95955911494459,147.0447498056881,147.0447498056881,401.2947115049407,184.44772755539663,928.7173248678894,401.2947115049407,401.2947115049407,26.99999915481643,0.5045998985778313,0.0,1836.7511849632916,720000.0,6612302.806903858,0.0,0.0 
 07/18  12:00:00,130.0,873.75,200.0,2545.2897939065558,214.17526283940419,139.70319459919717,139.70319459919717,423.70114110365298,190.85461728529479,959.8965347442096,423.70114110365298,423.70114110365298,26.99999995798547,0.5032654289461593,0.0,2376.1210864171946,720000.0,8554035.833464213,0.0,0.0 
 07/18  13:00:00,106.25,878.0,200.0,2393.0088806746277,131.717428851144,131.717428851144,285.08514053563416,405.9251330546391,185.53640819722666,932.5712282909613,405.9251330546391,405.9251330546391,26.999999997493846,0.5018957866486589,0.0,2611.7957905898645,720000.0,9402464.841358168,0.0,0.0 
 07/18  14:00:00,81.5,881.0,200.0,1898.121147434189,120.82359161582366,120.82359161582366,485.8662787440757,347.9831696850606,171.32943498964105,861.1571241431436,347.9831696850606,347.9831696850606,26.999999999848119,0.5010195621390345,0.0,2535.796066571539,720000.0,9128865.839367237,0.0,0.0 
 07/18  15:00:00,52.25,867.5,200.0,1180.4845217152393,99.93871212692824,99.93871212692824,636.0640081607787,244.6316778406775,145.76358300795506,733.2565605483194,244.6316778406775,244.6316778406775,26.999999999992065,0.49974644902883377,0.0,2159.379401532833,720000.0,7773765.845503312,0.0,0.0 
 07/18  16:00:00,30.75,827.5,200.0,628.0765819223379,75.03277277996485,75.03277277996485,717.7189699571935,115.12341936039195,112.65547304534813,567.8763005141909,115.12341936039195,115.12341936039195,26.99999999999969,0.49834103076600219,0.0,1679.6063843811144,720000.0,6046582.983771453,0.0,0.0 
 07/18  17:00:00,31.25,690.75,200.0,442.44522591982766,57.290259369287799,120.30951672506143,679.1319387105767,57.290259369287799,72.6279231256861,367.56372474831667,57.290259369287799,57.290259369287799,26.999999999999994,0.49937140358172119,0.0,1281.1115364326279,720000.0,4612001.531157449,0.0,0.0 
 07/18  18:00:00,45.25,413.25,200.0,330.23296440851029,42.7603939988733,155.56665282811918,490.86009121990448,42.7603939988733,34.3850171069215,175.04971557471806,42.7603939988733,42.7603939988733,26.999999999999998,0.49989833374601957,0.0,970.7171133968868,720000.0,3494581.6082287926,0.0,0.0 
 07/18  19:00:00,37.0,72.0,200.0,164.74239157086618,21.33175767144996,60.705753984203429,115.82234722819013,21.33175767144996,9.176827746361568,46.53311719095926,21.33175767144996,21.33175767144996,27.0,0.5015986920512903,0.0,651.3063471396364,720000.0,2344702.8497026909,0.0,0.0 
 07/18  20:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.5041647014590182,0.0,295.54512510533825,720000.0,1063962.4503792176,0.0,0.0 
 07/18  21:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.99707382745362,0.506570645518252,0.0,46.03349245372464,720000.0,165720.57283340867,0.0,0.0 
 07/18  22:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.39333982613445,0.5082258926936543,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/18  23:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.36900585659,0.5085535534353072,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/18  24:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.34494250687654,0.5095958781474982,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/19  01:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.271723245603949,0.5101114203121098,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/19  02:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.300086704624066,0.5098928277583497,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/19  03:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.462728938291418,0.5087417007804596,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/19  04:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.601999747264438,0.5089831670189646,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/19  05:00:00,17.25,22.75,200.0,63.56416311136386,67.77358242736581,38.06424633519929,8.230640038370808,8.230640038370808,3.5709018253162969,18.286684229046487,8.230640038370808,8.230640038370808,20.008719407607474,0.5098329166129685,68.7003594492149,0.0,720000.0,0.0,247195.77401004319,0.0 
 07/19  06:00:00,90.25,202.75,200.0,392.7496622095523,340.07241782527907,151.4165550368673,50.85540242502835,50.85540242502835,25.783337724457135,132.49843042901916,50.85540242502835,50.85540242502835,20.041653606693794,0.5077377532297648,28.675082741146697,0.0,720000.0,0.0,103230.2480398659,0.0 
 07/19  07:00:00,162.5,595.5,200.0,831.7842009265047,785.1398745670144,242.84102214117127,107.70402711722363,107.70402711722363,74.92554545632925,384.22772947059345,107.70402711722363,107.70402711722363,21.084624584118587,0.5038780078693097,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/19  08:00:00,181.0,792.0,200.0,1083.4346260883809,932.0694883090628,175.93506404238975,140.2891185213466,140.2891185213466,120.3880032465524,613.2256263278289,140.2891185213466,140.2891185213466,23.414406740894365,0.5029789116367952,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/19  09:00:00,187.5,872.75,200.0,1435.7953710702644,883.8289430718901,153.65322225155632,153.65322225155632,249.13554984781,157.67466928861237,799.1143510451801,249.13554984781,249.13554984781,26.127394668805345,0.5025999735648443,0.0,70.111560512555,720000.0,250567.07175272733,0.0,0.0 
 07/19  10:00:00,186.0,902.75,200.0,2041.5651667669764,713.4502706591532,162.75141310648577,162.75141310648577,366.8977725535823,184.3246024309121,931.0470854413868,366.8977725535823,366.8977725535823,26.99999987982104,0.5034523035255185,0.0,1022.4202225972671,720000.0,3680712.6435490336,0.0,0.0 
 07/19  11:00:00,172.0,915.0,200.0,2571.1620297555216,487.2164811543362,157.1718636350347,157.1718636350347,437.2541923923443,199.37317114111645,1004.8986627580091,437.2541923923443,437.2541923923443,26.999999995528247,0.5013773229486078,0.0,2150.7014912430579,720000.0,7742525.360631589,0.0,0.0 
 07/19  12:00:00,150.5,918.75,200.0,2725.10836488448,229.55227786720679,150.57671958007547,150.57671958007547,451.8326100434969,203.26050341825479,1023.1378360259753,451.8326100434969,451.8326100434969,26.99999999971923,0.49959689724131198,0.0,2837.126372492002,720000.0,10213654.940436844,0.0,0.0 
 07/19  13:00:00,123.5,920.0,200.0,2556.368300727632,141.9927058282334,141.9927058282334,303.5439218169855,431.6682942661335,196.6762609013324,989.3745644437722,431.6682942661335,431.6682942661335,26.99999999997933,0.4984155733485302,0.0,3089.256799127462,720000.0,11121324.476818407,0.0,0.0 
 07/19  14:00:00,91.5,909.0,200.0,1993.125202964428,127.77097585380503,127.77097585380503,505.7713975681936,363.5278937622099,178.10394714274737,896.0333004609537,363.5278937622099,363.5278937622099,26.99999999999846,0.4968910922808714,0.0,2999.5067925326504,720000.0,10798224.453114516,0.0,0.0 
 07/19  15:00:00,55.25,877.0,200.0,1206.6540035884428,102.3066308374681,102.3066308374681,645.0235481179345,249.05120361825406,147.6896744428215,743.8178345076555,249.05120361825406,249.05120361825406,26.9999999999999,0.49676270445840256,0.0,2539.9139869458215,720000.0,9143690.353004769,0.0,0.0 
 07/19  16:00:00,28.25,836.25,200.0,618.0196961098639,73.73594349939553,73.73594349939553,722.005569502943,113.91426265938893,113.01721770805227,570.6728286219144,113.91426265938893,113.91426265938893,26.999999999999994,0.49543713230044286,0.0,2021.9088364636214,720000.0,7278871.811269028,0.0,0.0 
 07/19  17:00:00,21.25,728.5,200.0,398.8828801565786,51.64956546797455,117.45348578346334,699.2076984207208,51.64956546797455,74.04353773769835,375.8175305162347,51.64956546797455,51.64956546797455,27.0,0.4941628640194228,0.0,1589.0772841365873,720000.0,5720678.222891713,0.0,0.0 
 07/19  18:00:00,37.25,442.75,200.0,310.79354675686559,40.243270490680128,156.11262406172689,498.8272124395859,40.243270490680128,34.462937624477607,176.3132433947706,40.243270490680128,40.243270490680128,26.999999999999998,0.4951412374912246,0.0,1249.2483456312085,720000.0,4497294.04427235,0.0,0.0 
 07/19  19:00:00,35.5,77.25,200.0,161.97244884360848,20.973090139321543,65.67247812678366,129.76957053195827,20.973090139321543,8.980333395796354,45.72824031946671,20.973090139321543,20.973090139321543,27.0,0.4966746180663124,0.0,885.1167713196935,720000.0,3186420.3767508969,0.0,0.0 
 07/19  20:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.49925664077806478,0.0,495.596520717968,720000.0,1784147.4745846848,0.0,0.0 
 07/19  21:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.999999999999998,0.5032563535102701,0.0,195.88843625485877,720000.0,705198.3705174915,0.0,0.0 
 07/19  22:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.904375074886617,0.5070450950627916,0.0,13.349309422142153,720000.0,48057.51391971171,0.0,0.0 
 07/19  23:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3298368876384,0.5068242730755711,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/19  24:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.573182801917939,0.5072078160019049,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/20  01:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.82079766680353,0.5076687976691727,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/20  02:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.057121642947825,0.5077965946774072,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/20  03:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.225481848477359,0.5084352487068087,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/20  04:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.335193241377604,0.5090017511457579,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/20  05:00:00,16.75,22.0,200.0,61.49338621421208,7.962504371888893,7.962504371888893,7.962504371888893,7.962504371888893,3.456592161668347,13.000829596667338,7.962504371888893,7.962504371888893,21.560669851911557,0.5088420635082245,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/20  06:00:00,88.5,200.0,200.0,385.71647653704107,339.4798267825405,140.64101645898553,49.944706574411259,49.944706574411259,25.258665446186805,121.77915131868682,49.944706574411259,49.944706574411259,21.419771139725737,0.5075640449179611,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/20  07:00:00,161.75,593.75,200.0,827.7177955694444,796.2571886169596,215.58260501615525,107.17748642029933,107.17748642029933,74.42254905193086,360.00414099764137,107.17748642029933,107.17748642029933,22.50176790529717,0.5041480968274328,0.0,0.0,720000.0,0.0,0.0,0.0 
 07/20  08:00:00,181.0,791.25,200.0,1100.7686720909479,948.8800094483586,155.60855505810657,140.18430860174034,158.8048123715726,120.03735160719383,585.8877400664203,158.8048123715726,158.8048123715726,24.746493420184487,0.5025574364562724,0.0,0.0,720000.0,0.0,0.0,0.0 
