Date/Time,SOUTH WALL OVERHANG:Surface Outside Face Sunlit Area [m2](Hourly),SOUTH WALL OVERHANG:Surface Outside Face Sunlit Fraction [](Hourly),SOUTH WALL OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-SOUTH WALL OVERHANG:Surface Outside Face Sunlit Area [m2](Hourly),Mir-SOUTH WALL OVERHANG:Surface Outside Face Sunlit Fraction [](Hourly),Mir-SOUTH WALL OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 11/26  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4323748.926638039,0.0 
 11/26  08:00:00,0.0,0.0,0.0,8.0,1.0,34.80088608252803,0.0,0.0,17.387491704701607,16.200000000000004,1.0,34.22175980302191,8.229358622987501,0.857224856561198,21.514042576951817,0.0,0.0,17.387491704701607,48.0,1.0,34.80088608252803,6.0,1.0,26.870379253582695,105.1530859402632,33.45706546854639,71.69602047171682,378551.1093849476,120445.43568676699,258105.67369818054,6.0,1.0,26.87037923554361,105.15308587059623,33.45706546854639,71.69602040204984,378551.10913414639,120445.43568676699,258105.67344737944,20.0,4225054.071624761,0.0 
 11/26  09:00:00,0.0,0.0,0.0,8.0,1.0,117.38055984357504,0.0,0.0,53.191191515521129,16.200000000000004,1.0,127.683769150705,6.744908938150002,0.7025946810572917,88.03101602656247,0.0,0.0,53.191191515521129,48.0,1.0,117.38055984357504,6.0,1.0,118.68508289858068,474.82369198467577,194.05921831386196,280.76447367081377,1709365.2911448326,698613.1859299031,1010752.1052149294,6.0,1.0,118.68508284772614,474.8236917882755,194.05921831386196,280.76447347441356,1709365.2904377918,698613.1859299031,1010752.1045078889,20.0,3080500.0486751047,0.0 
 11/26  10:00:00,0.0,0.0,0.0,8.0,1.0,172.8574519384729,0.0,0.0,77.99448238151344,16.200000000000004,1.0,131.30134867718088,5.881443568525001,0.6126503717213542,103.558731379089,0.0,0.0,77.99448238151344,48.0,1.0,172.8574519384729,5.98926,0.99821,147.80978732447529,593.4477877093625,200.3704864458334,393.07730126352916,2136412.035753705,721333.7512050002,1415078.284548705,5.9893025662,0.9982170943666666,147.81037227961759,593.4502099337817,200.37185519069443,393.07835474308737,2136420.755761614,721338.6786864998,1415082.0770751145,20.0,1945898.0737643536,0.0 
 11/26  11:00:00,0.0,0.0,0.0,8.0,1.0,194.36962451878049,0.0,0.0,89.36947644243422,16.200000000000004,1.0,115.42107427484874,5.603595688175001,0.5837078841848957,105.97087077372618,0.0,0.0,89.36947644243422,48.0,1.0,194.36962451878049,5.8718175,0.9786362500000001,150.93503788257517,603.3645480008709,164.35523868946815,439.0093093114027,2172112.3728031355,591678.8592820853,1580433.5135210497,5.8718175,0.9786362500000001,150.93503779553854,603.3645476647353,164.35523868946815,439.00930897526708,2172112.3715930467,591678.8592820853,1580433.5123109616,20.0,1148257.041132461,0.0 
 11/26  12:00:00,0.0,0.0,0.0,8.0,1.0,184.63151865536089,0.0,0.0,88.00721115218,12.150000000000003,0.75,91.86387449912609,5.494992157700002,0.5723950164270835,90.27579126504713,4.050000000000001,0.25,88.50069218916039,48.0,1.0,184.63151865536089,5.811285,0.9685475,126.12042594189998,499.957403262527,100.60159308826882,399.3558101742582,1799846.6517450973,362165.7351177677,1437680.9166273294,5.811285,0.9685475,126.12042585387417,499.9574029225711,100.60159308826882,399.35580983430239,1799846.650521256,362165.7351177677,1437680.9154034884,20.0,689196.777342817,0.0 
 11/26  13:00:00,0.0,0.0,0.0,8.0,1.0,146.47575100025728,0.0,0.0,72.81748493184932,0.0,0.0,72.81748493184932,5.561966852562501,0.5793715471419271,58.41534877864963,16.200000000000004,1.0,76.97924852952764,48.0,1.0,146.47575100025728,5.8434,0.9739,77.84789870492462,306.2170577585099,43.99764963541699,262.21940812309296,1102381.4079306357,158391.53868750117,943989.8692431344,5.8434,0.9739,77.84789862704403,306.217057457735,43.99764963541699,262.219407822318,1102381.4068478458,158391.53868750117,943989.8681603447,20.0,842180.1088368124,0.0 
 11/26  14:00:00,0.0,0.0,0.0,8.0,1.0,96.13456000338926,0.0,0.0,49.21656796794386,0.0,0.0,49.21656796794386,5.746486619087503,0.5985923561549481,35.33227475442815,16.200000000000004,1.0,52.11855607252602,48.0,1.0,96.13456000338926,5.962909336425,0.9938182227375,45.78579544963668,179.16248440781025,19.698018509886027,159.4644658979242,644984.9438681169,70912.8666355897,574072.0772325272,5.962875,0.9938125,45.78577229466268,179.16238334126514,19.697918664562164,159.464464676703,644984.5800285545,70912.50719242379,574072.0728361307,20.0,1429703.4949433604,0.0 
 11/26  15:00:00,0.0,0.0,0.0,8.0,1.0,50.622605485490939,0.0,0.0,26.04154810981349,0.0,0.0,26.04154810981349,6.428791638550001,0.6696657956822916,17.879185083975409,16.200000000000004,1.0,27.447993542645059,48.0,1.0,50.622605485490939,6.0,1.0,22.77019292332205,88.60665189565359,6.88323491392145,81.72341698173213,318983.9468243529,24779.64569011722,294204.30113423566,6.0,1.0,22.770192894733748,88.60665178524549,6.88323491392145,81.72341687132405,318983.9464268838,24779.64569011722,294204.30073676657,20.0,2487919.154250393,0.0 
 11/26  16:00:00,0.0,0.0,0.0,8.0,1.0,26.145137462763949,0.0,0.0,13.395175096723462,0.0,0.0,13.395175096723462,7.695619918587501,0.8016270748528647,9.393040833621809,16.200000000000004,1.0,14.66224975230864,48.0,1.0,26.145137462763949,6.0,1.0,11.84164431301301,45.917229796705807,3.951599893619123,41.96562990308668,165302.0272681409,14225.759617028842,151076.26765111206,6.0,1.0,11.841644298200045,45.91722973949812,3.951599893619123,41.96562984587899,165302.0270621932,14225.759617028842,151076.26744516439,20.0,3445603.0737640524,0.0 
 11/26  17:00:00,0.0,0.0,0.0,4.0,0.5,4.006549468478983,0.0,0.0,2.056606396369242,0.0,0.0,2.056606396369242,4.582799021100001,0.47737489803125007,1.3790277536017864,8.100000000000002,0.5,2.164260551826329,24.0,0.5,4.006549468478983,3.0,0.5,1.7288571066624013,6.669771365798667,0.23695413577125297,6.432817230027414,24011.1769168752,853.0348887765107,23158.14202809869,3.0,0.5,1.7288571043724744,6.669771356954967,0.23695413577125297,6.432817221183714,24011.17688503788,853.0348887765107,23158.141996261373,20.0,3960719.9208341876,0.0 
 11/26  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4416486.897748586,0.0 
 11/26  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4738584.904589905,0.0 
 11/26  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4985880.126682114,0.0 
 11/26  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5210051.454962136,0.0 
 11/26  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5452117.523590454,0.0 
 11/26  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5658198.059958577,0.0 
 11/26  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5865681.865340171,0.0 
 11/27  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6005218.252262026,0.0 
 11/27  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6017175.203165156,0.0 
 11/27  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5942788.715875879,0.0 
 11/27  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5820893.295254071,0.0 
 11/27  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5816164.838061997,0.0 
 11/27  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5919996.166144576,0.0 
 11/27  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5985604.3052749,0.0 
 11/27  08:00:00,0.0,0.0,0.0,8.0,1.0,59.97727365030469,0.0,0.0,24.255550954076158,16.200000000000004,1.0,165.3445899926244,8.275379976775004,0.8620187475807293,101.9587928717946,0.0,0.0,24.255550954076158,48.0,1.0,59.97727365030469,6.0,1.0,125.37480021468895,497.1108873965237,306.96652110578199,190.14436629074175,1789599.1946274853,1105079.475980815,684519.7186466702,6.0,1.0,125.37480019539251,497.1108873220008,306.96652110578199,190.14436621621884,1789599.1943592029,1105079.475980815,684519.7183783879,20.0,5036585.412983594,0.0 
 11/27  09:00:00,0.0,0.0,0.0,8.0,1.0,243.7322713021094,0.0,0.0,65.21957062645859,16.200000000000004,1.0,576.1104026297904,6.786714743487502,0.7069494524466147,412.21230824679579,0.0,0.0,65.21957062645859,48.0,1.0,243.7322713021094,6.0,1.0,571.173673883356,2363.893451538723,1843.8336286520099,520.0598228867133,8510016.425539405,6637801.063147236,1872215.362392168,6.0,1.0,571.173673854925,2363.893451428923,1843.8336286520099,520.0598227769134,8510016.425144123,6637801.063147236,1872215.3619968882,20.665695106513938,634858.6133812767,0.0 
 11/27  10:00:00,0.0,0.0,0.0,8.0,1.0,327.1154859276927,0.0,0.0,78.00635391732428,16.200000000000004,1.0,450.5887899980678,5.912795859212501,0.6159162353346355,421.5841462473196,0.0,0.0,78.00635391732428,48.0,1.0,327.1154859276927,5.9929275,0.99882125,650.602724395318,2754.561572406222,2139.140358316698,615.421214089524,9916421.6606624,7700905.289940112,2215516.3707222866,5.9929609175625,0.99882681959375,650.6058078846737,2754.574818473623,2139.151559538437,615.4232589351857,9916469.346505043,7700945.614338373,2215523.732166669,25.233289766645556,0.0,175325.38472681069 
 11/27  11:00:00,0.0,0.0,0.0,8.0,1.0,325.4624642432442,0.0,0.0,92.31729651628587,16.200000000000004,1.0,246.3867287711629,5.612273569175002,0.5846118301223959,337.4266152952662,0.0,0.0,92.31729651628587,48.0,1.0,325.4624642432442,5.8858125,0.98096875,527.2174611586619,2227.4671148189088,1536.71751348107,690.7496013378387,8018881.613348071,5532183.048531852,2486698.5648162194,5.8858125,0.98096875,527.217461111004,2227.4671146348539,1536.71751348107,690.7496011537837,8018881.612685474,5532183.048531852,2486698.5641536216,26.999999663236616,0.0,3454243.032243966 
 11/27  12:00:00,0.0,0.0,0.0,8.0,1.0,297.9195260527239,0.0,0.0,103.0747693372417,12.150000000000003,0.75,119.71452057934748,5.503819600137501,0.5733145416809895,248.9679116166859,4.050000000000001,0.25,108.60542804134751,48.0,1.0,297.9195260527239,5.8245675,0.9707612499999999,382.67712772314669,1595.5922150840552,917.6121613070302,677.980053777025,5744131.974302598,3303403.780705309,2440728.1935972899,5.8245675,0.9707612499999999,382.67712764885979,1595.5922147971592,917.6121613070302,677.9800534901291,5744131.973269774,3303403.780705309,2440728.1925644648,26.999999999951219,0.0,3657532.531561612 
 11/27  13:00:00,0.0,0.0,0.0,8.0,1.0,343.267679528856,0.0,0.0,86.79080359656185,0.0,0.0,86.79080359656185,5.5694446566625,0.5801504850690104,369.8429564406739,16.200000000000004,1.0,213.75926191628853,48.0,1.0,343.267679528856,5.856322500000001,0.97605375,582.5603527761048,2477.451866752268,1801.2474474189699,676.2044193332986,8918826.720308166,6484490.810708292,2434335.909599875,5.856322500000001,0.97605375,582.5603527405907,2477.4518666151136,1801.2474474189699,676.2044191961433,8918826.719814409,6484490.810708292,2434335.909106116,26.999999999999994,0.0,6278110.168074813 
 11/27  14:00:00,0.0,0.0,0.0,8.0,1.0,336.0036335544455,0.0,0.0,65.7515714514784,0.0,0.0,65.7515714514784,5.763338846775001,0.6003477965390626,421.7669830490537,16.200000000000004,1.0,394.3766254362822,48.0,1.0,336.0036335544455,5.970495,0.9950825,666.8018368929382,2866.1441656382319,2465.5083097561357,400.63585588209568,10318118.996297634,8875829.915122088,1442289.0811755444,5.970495,0.9950825,666.801836875619,2866.1441655713445,2465.5083097561357,400.6358558152084,10318118.99605684,8875829.915122088,1442289.0809347504,27.0,0.0,10072657.738411256 
 11/27  15:00:00,0.0,0.0,0.0,8.0,1.0,254.6614662384489,0.0,0.0,44.5743413150099,0.0,0.0,44.5743413150099,6.459543335487501,0.6728690974466146,420.6552346226886,16.200000000000004,1.0,545.0145592800844,48.0,1.0,254.6614662384489,6.0,1.0,610.8955532286776,2585.4974285126406,2336.157801493827,249.33962701881368,9307790.742645506,8410168.085377777,897622.657267729,6.0,1.0,610.8955532187742,2585.497428474394,2336.157801493827,249.33962698056699,9307790.742507818,8410168.085377777,897622.657130041,26.999999999999998,0.0,11513845.454783457 
 11/27  16:00:00,0.0,0.0,0.0,8.0,1.0,113.2472327204857,0.0,0.0,28.755267715701924,0.0,0.0,28.755267715701924,7.723511920775002,0.8045324917473959,307.41748142795196,16.200000000000004,1.0,493.0527001188665,48.0,1.0,113.2472327204857,6.0,1.0,383.9510790945978,1545.2694585682912,1303.7111025086916,241.55835605959977,5562970.050845848,4693359.969031289,869610.0818145592,6.0,1.0,383.95107908465448,1545.26945852989,1303.7111025086916,241.55835602119863,5562970.050707605,4693359.969031289,869610.081676315,27.0,0.0,8604323.370664129 
 11/27  17:00:00,0.0,0.0,0.0,4.0,0.5,14.354342175617719,0.0,0.0,7.113340593864801,0.0,0.0,7.113340593864801,4.59414251035,0.4785565114947916,55.47138355967161,8.100000000000002,0.5,100.0395009670894,24.0,0.5,14.354342175617719,3.0,0.5,59.44002067384859,223.8435378068629,147.9133888234561,75.93014898340681,805836.7361047065,532488.199764442,273348.5363402645,3.0,0.5,59.4400206687323,223.8435377871038,147.9133888234561,75.93014896364768,805836.7360335736,532488.199764442,273348.53626913166,26.970918253432296,0.0,2164677.893996912 
 11/27  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.127555765268814,0.0,0.0 
 11/27  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.000219348762309,0.0,0.0 
 11/27  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.049217040165737,1036519.5466446881,0.0 
 11/27  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000010386,3213070.1855415788,0.0 
 11/27  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,4507758.471243654,0.0 
 11/27  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5254765.61088368,0.0 
 11/27  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5685926.220334556,0.0 
 11/28  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5984270.106468052,0.0 
