Date/Time,WALL_S:Surface Outside Face Sunlit Area [m2](Hourly),WALL_S:Surface Outside Face Sunlit Fraction [](Hourly),WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_N:Surface Outside Face Sunlit Area [m2](Hourly),WALL_N:Surface Outside Face Sunlit Fraction [](Hourly),WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_W:Surface Outside Face Sunlit Area [m2](Hourly),WALL_W:Surface Outside Face Sunlit Fraction [](Hourly),WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_E:Surface Outside Face Sunlit Area [m2](Hourly),WALL_E:Surface Outside Face Sunlit Fraction [](Hourly),WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_E1:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_E1:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_E1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_E1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_E1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_E1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_E1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_E1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_E1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),WINDOW_W1:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_W1:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_W1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_W1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_W1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_W1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_W1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_W1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_W1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Air System Sensible Heating Energy [J](Hourly),ZONE1:Zone Air System Sensible Cooling Energy [J](Hourly) 
 01/27  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7824305.811276643,0.0 
 01/27  08:00:00,16.200000000000004,0.75,197.52413743723629,0.0,0.0,31.03568513223823,0.0,0.0,31.03568513223822,7.6499999999999999,0.7499999999999998,323.5652576802936,36.0,0.75,81.99939663319339,4.5,0.75,323.5652576802937,1317.0072803506596,534.4555084306576,782.5517719200019,4741226.209262375,1924039.8303503674,2817186.378912007,0.0,0.0,31.03568513223823,119.85985395115435,0.0,119.85985395115435,431495.47422415568,0.0,431495.47422415568,20.0,6019226.035393745,0.0 
 01/27  09:00:00,21.6,1.0,622.796976694546,0.0,0.0,91.94432017716913,0.0,0.0,91.9443201771691,10.2,0.9999999999999997,753.8135607595981,48.0,1.0,307.59353585842339,6.0,1.0,753.8135607595983,3171.478115361114,2410.0725468755288,761.4055684855855,11417321.21530001,8676261.168751903,2741060.0465481078,0.0,0.0,91.94432017716913,355.08907701303567,0.0,355.08907701303567,1278320.6772469285,0.0,1278320.6772469285,20.02150905591444,1406940.303529641,0.0 
 01/27  10:00:00,21.6,1.0,825.3840891008591,0.0,0.0,109.29125835355649,0.0,0.0,109.29125835355647,10.2,0.9999999999999997,698.9057596181813,48.0,1.0,447.11545939414307,6.0,1.0,698.9057596181815,2782.6941853656064,2067.559329723516,715.1348556420899,10017699.06731618,7443213.587004658,2574485.4803115238,0.0,0.0,109.29125835355649,422.08297347326649,0.0,422.08297347326649,1519498.7045037593,0.0,1519498.7045037593,21.829094588459698,0.0,0.0 
 01/27  11:00:00,21.6,1.0,779.2412471116569,0.0,0.0,104.93082074091288,0.0,0.0,104.93082074091284,10.2,0.9999999999999997,429.8872821266041,48.0,1.0,454.3907111194301,6.0,1.0,429.8872821266042,1468.2696593741676,875.1196723913057,593.1499869828618,5285770.773747004,3150430.8206087008,2135339.9531383027,0.0,0.0,104.93082074091288,405.2429580784817,0.0,405.2429580784817,1458874.649082534,0.0,1458874.649082534,23.65374547866886,0.0,0.0 
 01/27  12:00:00,21.6,1.0,607.8255960998038,0.0,0.0,110.90957186944522,0.0,0.0,110.90957186944518,10.2,0.9999999999999997,196.46848461719584,48.0,1.0,399.74752072714548,6.0,1.0,196.46848461719589,598.218438721865,94.6421081987864,503.57633052307849,2153586.379398714,340711.5895156311,1812874.7898830828,0.0,0.0,110.90957186944522,428.3329022515461,0.0,428.3329022515461,1541998.4481055658,0.0,1541998.4481055658,23.850218809679988,0.0,0.0 
 01/27  13:00:00,21.6,1.0,537.2427139536758,0.0,0.0,106.94516731065115,10.2,0.9999999999999997,155.56234058749005,0.0,0.0,106.94516731065113,48.0,1.0,365.1183412536049,0.0,0.0,106.94516731065115,413.0223669952529,0.0,413.0223669952529,1486880.5211829106,0.0,1486880.5211829106,6.0,1.0,155.5623405874901,501.22526545480278,38.48598548126281,462.7392799735399,1804410.95563729,138549.5477325461,1665861.4079047437,23.682554652831287,0.0,0.0 
 01/27  14:00:00,21.6,1.0,300.79708364970329,0.0,0.0,106.06602464460997,10.2,0.9999999999999997,186.85826832102817,0.0,0.0,106.06602464460993,48.0,1.0,268.2101821938004,0.0,0.0,106.06602464460997,409.62711694341928,0.0,409.62711694341928,1474657.6209963095,0.0,1474657.6209963095,6.0,1.0,186.85826832102823,669.9815863770202,139.58754073373727,530.394045643283,2411933.710957273,502515.1466414541,1909418.5643158188,23.464203840037709,0.0,0.0 
 01/27  15:00:00,21.6,1.0,267.1506234230544,0.0,0.0,80.90714502515074,10.2,0.9999999999999997,227.54125259330216,0.0,0.0,80.90714502515071,48.0,1.0,207.43148945834074,0.0,0.0,80.90714502515074,312.46349307256517,0.0,312.46349307256517,1124868.5750612345,0.0,1124868.5750612345,6.0,1.0,227.5412525933022,891.6735087931561,399.93154217750466,491.7419666156515,3210024.631655362,1439753.5518390164,1770271.0798163457,23.05196715461044,0.0,0.0 
 01/27  16:00:00,21.6,1.0,321.4712136353677,0.0,0.0,36.868739310066498,10.2,0.9999999999999997,373.86487726934356,0.0,0.0,36.868739310066498,48.0,1.0,138.56329035838838,0.0,0.0,36.868739310066498,142.38711632234746,0.0,142.38711632234746,512593.61876045088,0.0,512593.61876045088,6.0,1.0,373.8648772693437,1572.0738161142606,1235.854629149392,336.21918696486866,5659465.73801134,4449076.664937812,1210389.0730735274,23.25427223827557,0.0,0.0 
 01/27  17:00:00,21.6,1.0,153.72491059064309,0.0,0.0,5.316177066796873,10.2,0.9999999999999997,260.2889288836744,0.0,0.0,5.316177066796872,48.0,1.0,31.682799355319028,0.0,0.0,5.316177066796873,20.53108233601918,0.0,20.53108233601918,73911.89640966903,0.0,73911.89640966903,6.0,1.0,260.28892888367445,1145.5020506142994,1107.5095479907116,37.992502623587707,4123807.3822114777,3987034.372766562,136773.00944491576,23.426765855203244,0.0,0.0 
