Date/Time,EAST WINDOW OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-EAST WINDOW OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EAST WINDOW LEFT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-EAST WINDOW LEFT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EAST WINDOW RIGHT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-EAST WINDOW RIGHT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WEST WINDOW OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-WEST WINDOW OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WEST WINDOW LEFT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-WEST WINDOW LEFT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WEST WINDOW RIGHT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-WEST WINDOW RIGHT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 11/18  09:00:00,0.0,284.7884388002753,13.889720182413666,578.7590998754899,520.9157688503468,27.292062765909969,0.0,284.7884388002753,13.889720182413662,27.292062765909969,13.889717827102535,71.73304885224563,67.81303192281252,404.2640918179543,619.2800690323925,56.83795608987559,284.7884388002753,434.2117975180712,1798.6829937277467,1405.6754416574736,393.0075520702727,6475258.7774198879,5060431.589966905,1414827.1874529818,54.36703246082756,209.96554587878394,0.0,209.96554587878394,755875.9651636223,0.0,755875.9651636223,20.0,1777402.707329759,0.0 
 11/18  10:00:00,0.0,427.4342637159176,14.533621823665122,752.7198305637695,625.5617777409852,28.105596527873375,0.0,427.4342637159176,14.533621823665117,28.105596527873379,14.533619218954926,179.1342039512666,83.41512287067278,307.02630244753495,808.0293569065689,72.1318347648062,427.4342637159176,264.2573410414805,1002.9020941032197,673.6139733690793,329.28812073414039,3610447.538771591,2425010.304128686,1185437.2346429055,69.8327222851095,269.69405890158006,0.0,269.69405890158006,970898.6120456881,0.0,970898.6120456881,20.0,472666.58047724506,0.0 
 11/18  11:00:00,0.0,511.4794338741862,12.48954336730861,839.250749562924,517.2053087760689,24.07544212202757,0.0,511.4794338741862,12.489543367308603,24.07544212202757,12.489541104957649,503.4858327587107,86.01607733672363,201.30299735451963,901.19138477762,76.35402808269484,511.4794338741862,90.79205637029006,335.5387425137686,44.94238793683668,290.5963545769319,1207939.4730495669,161792.59657261207,1046146.8764769549,74.42724853448203,287.4381248978064,0.0,287.4381248978064,1034777.2496321031,0.0,1034777.2496321031,20.012364639052846,75223.80248990194,0.0 
 11/18  12:00:00,0.0,529.8809003980916,9.81925209003418,834.3120705433873,99.64306950356974,18.834277560443267,0.0,529.8809003980916,41.017718506316189,18.83427756044327,9.819250282266126,797.6353503741134,80.30025933068728,93.61434980685735,915.3217143395625,80.00732117158238,529.8809003980916,71.29025036544516,275.32303413104156,0.0,275.32303413104156,991162.9228717496,0.0,991162.9228717496,71.29025036544516,275.32303413104156,0.0,275.32303413104156,991162.9228717495,0.0,991162.9228717495,20.40359339931509,0.0,0.0 
 11/18  13:00:00,0.0,467.4339159448765,8.899893780362639,527.1294458954021,8.899892133695479,17.044582040032759,0.0,467.4339159448765,386.4150846081544,17.044582040032759,8.899892133695476,766.8192275213843,71.47015548772034,64.63451396597998,821.2448009690719,153.38726106503757,467.4339159448765,63.33206506947378,244.58851278159896,0.0,244.58851278159896,880518.6460137563,0.0,880518.6460137563,66.45095056317264,252.75292980837538,7.706708856977155,245.0462209513982,909910.5473101515,27744.151885117757,882166.3954250338,20.874106615467654,0.0,0.0 
 11/18  14:00:00,0.0,360.70077195094,10.746801064142297,195.02660735592165,10.746799082414029,20.6031162520292,0.0,360.70077195094,503.30351220943649,20.603116252029204,10.746799082414024,625.7173288109493,65.95161595360622,57.6879203971112,671.0658285125264,223.8909926868542,360.70077195094,56.10159432521103,216.6644259211738,0.0,216.6644259211738,779991.9333162257,0.0,779991.9333162257,166.79568069646536,614.5413362775848,368.1716255940719,246.3697106835129,2212348.810599305,1325417.8521386588,886930.9584606465,21.090331824119738,0.0,0.0 
 11/18  15:00:00,0.0,237.51453501116488,12.542996065561808,65.43243980638191,12.542993853135279,24.37049719442169,0.0,237.51453501116488,404.0555633696944,24.37049719442169,12.542993853135276,456.94479594096927,58.9759864933948,49.18731818971079,491.55028523994238,282.8716947980782,237.51453501116488,47.13055517633008,182.01826175262353,0.0,182.01826175262353,655265.7423094447,0.0,655265.7423094447,299.266668179656,1218.030509895056,887.0150139347497,331.01549596030619,4384909.835622202,3193254.050165099,1191655.785457102,21.842158434806735,0.0,0.0 
 11/18  16:00:00,0.0,119.0542673688658,10.117603888135342,31.33869725475033,10.117602383509638,20.560030666437855,0.0,119.0542673688658,248.24943945394535,20.560030666437855,10.117602383509635,269.47043017177728,41.288947368668747,32.99254891010712,290.19934687400828,280.23938814047986,119.0542673688658,30.761655975726936,118.80155301344816,0.0,118.80155301344816,427685.59084841338,0.0,427685.59084841338,292.42861890851716,1230.5492019282029,868.8702664572489,361.6789354709539,4429977.12694153,3127932.959246096,1302044.1676954339,22.577984675646733,0.0,0.0 
 11/18  17:00:00,0.0,20.181573983363355,2.4847179891182229,5.83247979986356,2.4847177148588406,5.3560516617912718,0.0,20.181573983363355,45.51760265450083,5.356051661791273,2.4847177148588406,48.86536446524616,9.56431779039085,7.390600148890288,53.073630593845738,74.07263108474045,20.181573983363355,6.648192478369998,25.675327485162037,0.0,25.675327485162037,92431.17894658333,0.0,92431.17894658333,74.35098267897978,310.5879600014664,181.120471837523,129.4674881639434,1118116.656005279,652033.6986150828,466082.9573901962,21.88883209283452,0.0,0.0 
 11/18  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.172071618638115,398549.4092881599,0.0 
 11/18  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000289338,1871109.5459544576,0.0 
 11/18  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3058670.4792082265,0.0 
 11/18  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3976148.9668543196,0.0 
 11/18  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4569621.894240931,0.0 
 11/18  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4864440.111905529,0.0 
 11/18  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,5015058.427389702,0.0 
 11/19  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,5136587.492276259,0.0 
 11/19  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5264272.395614309,0.0 
 11/19  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5396006.188041823,0.0 
 11/19  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5616893.226661833,0.0 
 11/19  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5940546.56915136,0.0 
 11/19  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6311739.11796103,0.0 
 11/19  07:00:00,0.0,6.041515552991802,0.8755628870780158,20.168647683258166,19.114137596865555,1.843537621264035,0.0,6.041515552991802,0.8755628870780156,1.843537621264035,0.8755627768308369,1.9300728632234517,3.216109619363584,32.65359521573381,21.541219681357715,2.4695971076170566,6.041515552991802,32.6247813212315,138.6310572357862,96.6694933241582,41.961563911628,499071.8060488303,348010.1759669695,151061.63008186079,2.2357718180765735,8.634553496755327,0.0,8.634553496755327,31084.392588319177,0.0,31084.392588319177,20.000000000000005,6413087.810867534,0.0 
 11/19  08:00:00,0.0,90.86244264083223,8.162757440240164,235.00617645580776,219.2104046712663,16.609663936878456,0.0,90.86244264083223,8.16275744024016,16.609663936878456,8.162756233182816,23.958375806807856,32.81613014386001,268.65323979354647,251.2126426627893,26.112891139272507,90.86244264083223,277.80893795560226,1174.5647472635354,841.0960199933707,333.4687272701648,4228433.0901487269,3027945.671976134,1200487.4181725933,24.29903204082144,93.84289147017894,0.0,93.84289147017894,337834.4092926442,0.0,337834.4092926442,20.0,4623261.941473746,0.0 
 11/19  09:00:00,0.0,268.78907396874527,13.864997946955143,549.5070408092353,494.4485428769346,27.261689682628217,0.0,268.78907396874527,13.864997946955139,27.261689682628217,13.86499560148716,68.92330066986733,66.16272564839436,382.1426677235633,588.4080767750014,55.199100632511228,268.78907396874527,410.057298565628,1696.61322827598,1310.1347946994072,386.4784335765725,6107807.621793527,4716485.260917867,1391322.360875661,52.721033860717039,203.60869727136854,0.0,203.60869727136854,732991.3101769267,0.0,732991.3101769267,20.0,2348316.0600181149,0.0 
 11/19  10:00:00,0.0,415.4915385367565,14.201398613593489,741.3791714817851,617.0931567491389,27.384913168421588,0.0,415.4915385367565,14.201398613593485,27.384913168421588,14.201396044143058,176.4317782771629,81.20702473153117,300.042748932403,795.2012830448947,70.21639479289013,415.4915385367565,258.55780163982879,980.9779951804953,654.8398360338335,326.1381591466618,3531520.782649783,2357423.4097218008,1174097.3729279824,68.01942789813703,262.69111376062656,0.0,262.69111376062656,945688.0095382555,0.0,945688.0095382555,20.0,1409870.417741193,0.0 
 11/19  11:00:00,0.0,511.4118022304241,12.941330014651462,845.7112005493722,522.5452631885879,24.967213967428383,0.0,511.4118022304241,12.941330014651456,24.967213967428387,12.941327676947655,507.79483885348739,87.29312417101711,202.58057442923178,908.0371107529609,77.27229296654588,511.4118022304241,91.65548990755225,338.8877572031401,44.996171667753028,293.8915855353871,1219995.9259313043,161986.2180039109,1058009.7079273936,75.26257393638297,290.6641526219223,0.0,290.6641526219223,1046390.9494389203,0.0,1046390.9494389203,20.0,1249997.428479692,0.0 
 11/19  12:00:00,0.0,544.0631416637767,10.908430799764887,862.143809453713,103.3792545657687,20.963665045788514,0.0,544.0631416637767,42.84367260906411,20.963665045788514,10.908428803964773,824.3812395302105,84.79141706062504,97.73229460900876,945.9188212086347,83.76853696861326,544.0631416637767,74.73861511784004,288.64062302367486,0.0,288.64062302367486,1039106.2428852294,0.0,1039106.2428852294,74.73861511784003,288.6406230236748,0.0,288.6406230236748,1039106.2428852294,0.0,1039106.2428852294,20.0,989913.8706347228,0.0 
 11/19  13:00:00,0.0,499.6024164105361,7.716837297411441,571.120072127314,7.716835861419765,14.75239489926409,0.0,499.6024164105361,420.7711156677601,14.752394899264092,7.716835861419762,832.427270193071,71.37143437655017,65.45620102073613,889.0463096703571,161.87515725057754,499.6024164105361,64.34366310679616,248.49530563937243,0.0,248.49530563937243,894583.1003017408,0.0,894583.1003017408,67.61049185442488,256.9636791412512,8.142425533856219,248.82125360739497,925069.2449085044,29312.731921882387,895756.512986622,20.0,808266.0274214916,0.0 
 11/19  14:00:00,0.0,402.33576151964186,6.7459821183227,217.0301401760315,6.7459808567398629,12.876252137570298,0.0,402.33576151964186,584.6948529253996,12.876252137570301,6.74598085673986,721.5758632025979,58.929380059103987,53.76728738409622,767.6289911241316,247.3760162357584,402.33576151964186,52.80748909771628,203.94258750243285,0.0,203.94258750243285,734193.3150087582,0.0,734193.3150087582,182.175983078941,667.977978503103,450.4223009848798,217.55567751822339,2404720.722611171,1621520.2835455673,783200.4390656042,20.0,528508.9242661544,0.0 
 11/19  15:00:00,0.0,269.33599710150465,7.013948645332244,65.04003782331165,7.013947341920247,13.414413422561518,0.0,269.33599710150465,504.5320100344052,13.41441342256152,7.013947341920245,562.5583198287085,46.400975546232448,41.02198207939392,595.5448819523793,335.8805075342978,269.33599710150465,40.00713974475335,154.50762264076807,0.0,154.50762264076807,556227.4415067651,0.0,556227.4415067651,358.33362291082917,1473.2002932652777,1270.369008361056,202.83128490422164,5303521.055755,4573328.430099802,730192.625655198,20.41722745897612,0.0,0.0 
 11/19  16:00:00,0.0,127.19823726768219,7.457063220412332,29.12696903173927,7.457061902560873,14.480634249549635,0.0,127.19823726768219,337.4074201449608,14.480634249549637,7.457061902560869,359.0773259562877,33.652658118122769,27.836702139900994,378.2493498248609,368.37038840000857,127.19823726768219,26.619060719465609,102.80284506552992,0.0,102.80284506552992,370090.2422359077,0.0,370090.2422359077,386.5927304790565,1653.636100417995,1380.6696743704393,272.9664260475559,5953089.961504782,4970410.827733581,982679.1337712011,21.62947434573467,0.0,0.0 
 11/19  17:00:00,0.0,19.083573491775029,2.448559681563498,5.752620963452049,2.4485593524495936,5.088543955960782,0.0,19.083573491775029,64.41319138297534,5.088543955960782,2.4485593524495927,67.71717723150639,9.14078700030447,7.082880451173143,71.76942027585008,101.95670038783394,19.083573491775029,6.471459109686393,24.992782999082416,0.0,24.992782999082416,89974.01879669669,0.0,89974.01879669669,102.74807075699562,439.4037593578939,329.29108163377199,110.11267772412188,1581853.5336884179,1185447.8938815792,396405.6398068387,21.20531907667239,0.0,0.0 
 11/19  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.028436761124888,1132276.4983879054,0.0 
 11/19  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000326396,2684077.3329071265,0.0 
 11/19  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,3765106.2159034397,0.0 
 11/19  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4571589.249967672,0.0 
 11/19  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5172794.716952737,0.0 
 11/19  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5597335.864476995,0.0 
 11/19  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5943604.338593025,0.0 
 11/20  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6197204.973892753,0.0 
 11/20  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6354976.891562076,0.0 
 11/20  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,6493595.423778411,0.0 
 11/20  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6596523.262155657,0.0 
 11/20  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6636403.652400939,0.0 
 11/20  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6669764.699547898,0.0 
 11/20  07:00:00,0.0,6.0176204463507318,0.8638514268778594,21.78500449622655,20.74146675115921,1.8273366425183913,0.0,6.0176204463507318,0.8638514268778591,1.8273366425183913,0.8638513207309203,1.907389065798264,3.187874947920297,35.12356208601454,23.14554280162846,2.447591838601448,6.0176204463507318,35.07567587916095,149.77904184115688,109.62524798142749,40.15379385972939,539204.5506281648,394650.892733139,144553.6578950258,2.211531853570036,8.540938724174819,0.0,8.540938724174819,30747.379407029348,0.0,30747.379407029348,20.0,6538644.233979088,0.0 
 11/20  08:00:00,0.0,94.23580971500432,8.472759828712599,254.72421887128525,238.2569711761469,17.15642757033887,0.0,94.23580971500432,8.472759828712598,17.15642757033887,8.472758549728303,24.94000624486666,33.96427101646927,289.9490896400308,271.53206231741566,27.043774313885416,94.23580971500432,299.6620215013826,1269.5936524742666,929.151625933174,340.4420265410926,4570537.14890736,3344945.8533594266,1225591.2955479334,25.21430498098228,97.3776766848661,0.0,97.3776766848661,350559.6360655179,0.0,350559.6360655179,20.0,4450509.7595049,0.0 
 11/20  09:00:00,0.0,276.33315845409296,14.028532308089197,574.0556870179844,517.5065118655684,27.62763437621127,0.0,276.33315845409296,14.028532308089194,27.62763437621127,14.028529948739682,70.57799169702386,67.42820769825932,397.7865363459213,613.8562603400325,56.3155531917258,276.33315845409296,426.84500198064259,1767.258388107737,1375.6151936512663,391.6431944564708,6362130.197187852,4952214.697144559,1409915.5000432949,53.78010927555338,207.69884781918689,0.0,207.69884781918689,747715.8521490728,0.0,747715.8521490728,20.0,1917665.3320129114,0.0 
 11/20  10:00:00,0.0,410.5608691659676,14.397597837547919,739.4156178746745,616.5898946524775,27.791752589294757,0.0,410.5608691659676,14.397597837547913,27.791752589294757,14.39759524144748,175.1478637471253,81.29254069144992,298.7195148715339,792.9164059768295,70.13741252789828,410.5608691659676,258.67266160903167,981.9429887065651,655.4446032900247,326.4983854165404,3534994.7593436345,2359600.571844089,1175394.1874995456,67.89202246251831,262.1990738123936,0.0,262.1990738123936,943916.665724617,0.0,943916.665724617,20.0,747750.1233070162,0.0 
 11/20  11:00:00,0.0,484.2088560458331,12.966976454550194,806.5856745272305,501.2796940967704,25.020516058289,0.0,484.2088560458331,12.96697645455019,25.020516058289,12.966974113400527,483.4282519943589,84.64866302511385,194.04893692124848,866.2138214940554,74.60627524718874,484.2088560458331,88.47477559387017,327.16451295628647,43.509870003258239,283.6546429530282,1177792.246642631,156635.53201172967,1021156.7146309015,72.59014946299678,280.34324603614086,0.0,280.34324603614086,1009235.6857301069,0.0,1009235.6857301069,20.0,416274.4909483899,0.0 
 11/20  12:00:00,0.0,501.0464205331026,10.490843379240309,800.934607483756,97.07101913303628,20.145258078209559,0.0,501.0464205331026,39.483212687788618,20.145258078209559,10.490841454908015,765.111302022201,79.30953509518156,91.10029246955672,878.1598490375104,77.89557570673823,501.0464205331026,69.65870012959884,269.0219851240913,0.0,269.0219851240913,968479.1464467285,0.0,968479.1464467285,69.65870012959883,269.0219851240912,0.0,269.0219851240912,968479.1464467285,0.0,968479.1464467285,20.058475362259605,56253.622267271385,0.0 
 11/20  13:00:00,0.0,474.2269807942794,8.371939477861244,546.7027820778727,8.371937924803948,16.020353320810196,0.0,474.2269807942794,401.95113642069739,16.020353320810199,8.371937924803943,794.759451742844,70.66847557359474,64.24416006654454,849.4075739956287,155.461517066817,474.2269807942794,63.02729223839335,243.41147973509357,0.0,243.41147973509357,876281.3270463368,0.0,876281.3270463368,65.96290701826624,251.00425897368485,7.262262893174397,243.74199608051044,903615.3323052655,26144.14641542783,877471.1858898376,20.447095943074794,0.0,0.0 
 11/20  14:00:00,0.0,394.4472897093862,6.9845794859209449,215.83534960553178,6.98457818131458,13.336814942709588,0.0,394.4472897093862,578.9390560874152,13.33681494270959,6.984578181314577,713.7632647294145,58.80738476010803,53.46043027303444,759.2338345468129,243.42533658610246,394.4472897093862,52.46342312753259,202.61380430463769,0.0,202.61380430463769,729409.6954966957,0.0,729409.6954966957,179.35501067032909,657.4361916389082,440.88951950026839,216.5466721386399,2366770.2899000698,1587202.270200966,779568.0196991037,21.0134657994469,0.0,0.0 
 11/20  15:00:00,0.0,271.16570338159439,6.860680525459298,65.51435971847,6.860679248939306,13.116160873160283,0.0,271.16570338159439,515.8087525650007,13.116160873160285,6.860679248939304,574.4621427314252,46.153032478941,40.89385477972859,607.4990143372058,339.79353486149548,271.16570338159439,39.90443604888471,154.11098084167106,0.0,154.11098084167106,554799.5310300158,0.0,554799.5310300158,362.6672758480586,1490.534227422364,1289.5339617617663,201.00026566059777,5365923.218720511,4642322.262342359,723600.956378152,22.57928259895867,0.0,0.0 
 11/20  16:00:00,0.0,126.16788247706609,7.036928136581031,28.468322319513534,7.036926883310307,13.633643644590082,0.0,126.16788247706609,345.60126962530179,13.633643644590084,7.036926883310303,367.03266380823416,32.33673611560596,26.8622840223473,385.7357562792501,373.24931536232506,126.16788247706609,25.73298999762411,99.38083885371938,0.0,99.38083885371938,357771.01987338977,0.0,357771.01987338977,391.58146244941607,1677.833281383261,1426.6049670965363,251.228314286725,6040199.81297974,5135777.881547529,904421.9314322101,24.35180001240198,0.0,0.0 
 11/20  17:00:00,0.0,18.412437331019924,2.3334300327931039,5.504904463424195,2.3334297173226599,4.843384802607778,0.0,18.412437331019924,66.84139237191366,4.843384802607778,2.333429717322659,70.01286680254475,8.727260603573198,6.768735061200919,73.89674260351016,104.54112461441993,18.412437331019924,6.189802387811039,23.90502439460832,0.0,23.90502439460832,86058.08782058995,0.0,86058.08782058995,105.34187098282563,451.4276807829863,345.2455359914483,106.18214479153792,1625139.6508187508,1242883.929569214,382255.72124953658,24.173541533198816,0.0,0.0 
 11/20  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.876456857063574,0.0,0.0 
