Date/Time,BLOCK1:ZONEA:Zone Mean Air Temperature [C](Hourly),BLOCK1:ZONEB:Zone Mean Air Temperature [C](Hourly),BLOCK1:ZONEC:Zone Mean Air Temperature [C](Hourly),BLOCK1:ZONEA:Zone Air System Sensible Heating Energy [J](Hourly),BLOCK1:ZONEA:Zone Air System Sensible Cooling Energy [J](Hourly),BLOCK1:ZONEB:Zone Air System Sensible Heating Energy [J](Hourly),BLOCK1:ZONEB:Zone Air System Sensible Cooling Energy [J](Hourly),BLOCK1:ZONEC:Zone Air System Sensible Heating Energy [J](Hourly),BLOCK1:ZONEC:Zone Air System Sensible Cooling Energy [J](Hourly) 
 02/23  07:00:00,8.114199295719362,10.0161230475885,6.014431981712892,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  08:00:00,8.804118391611942,10.412430395658575,6.43918280402119,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  09:00:00,9.69022165317293,10.907458794563392,6.9572300502770949,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  10:00:00,11.028073188127838,11.67225076967782,7.738400857727959,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  11:00:00,12.63687801899027,12.591276392506796,8.650105985159972,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  12:00:00,14.378095386987348,13.578226894649408,9.593324987996521,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  13:00:00,16.008594238968305,14.484727910882093,10.432040601218894,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  14:00:00,17.525168150637254,15.32417699189578,11.179295270403136,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  15:00:00,18.926529107306807,16.1048147147362,11.850024655440113,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  16:00:00,20.151136796726037,16.790074058514887,12.424702373832674,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  17:00:00,21.229457052925114,17.40092138487885,12.924357802876202,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  18:00:00,21.96961753145009,17.834842372911387,13.257008660351117,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  19:00:00,21.806506886442187,17.67404294998729,13.097003410991386,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  20:00:00,20.90699904299057,17.046790131030876,12.515804480040888,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  21:00:00,19.581618233811857,16.19420936207712,11.712695785213981,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  22:00:00,18.399714876577929,15.477664554235468,11.037885975473108,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  23:00:00,17.404914217818395,14.89908298482326,10.499137051274577,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  24:00:00,16.529619345984359,14.400600922490423,10.039144398440538,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  01:00:00,15.798421105897767,13.991583094693834,9.666967987543258,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  02:00:00,15.125571026137106,13.616819426320662,9.327454905676678,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  03:00:00,14.539809933373995,13.295620791570118,9.037683578259293,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  04:00:00,14.157857534928443,13.097426182117394,8.8677403007502,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  05:00:00,13.899300985465676,12.967299917116425,8.763818650175587,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  06:00:00,13.843129867537407,12.95540345311323,8.772808365811495,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  07:00:00,14.304803314347393,13.242100833050664,9.073111726690172,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  08:00:00,15.0787439107195,13.706240953533719,9.543677425107735,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  09:00:00,16.18937522564311,14.37851439821873,10.183646489581682,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  10:00:00,17.914995038669255,15.419066359794835,11.075214048244483,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  11:00:00,20.028460559430429,16.65432659193799,12.137930870815638,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  12:00:00,22.275641108812004,17.99141318487798,13.288476237921778,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  13:00:00,24.249338250811765,19.311890278682609,14.234648787885725,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  14:00:00,25.938994165949607,20.44468968692201,14.915578503164684,0.0,0.0,0.0,0.0,0.0,151340.36383876875 
 02/24  15:00:00,27.293530112151037,21.369823184886223,14.999999844602462,0.0,0.0,0.0,0.0,0.0,778154.9656167962 
 02/24  16:00:00,28.109615942197246,21.941685816576066,14.999999999997236,0.0,0.0,0.0,0.0,0.0,1103186.818945646 
 02/24  17:00:00,28.458655994773168,22.19694717010695,15.0,0.0,0.0,0.0,0.0,0.0,1242167.7221296849 
 02/24  18:00:00,28.452448235252239,22.215560561508086,15.0,0.0,0.0,0.0,0.0,0.0,1243420.5003814859 
 02/24  19:00:00,28.07196071745663,21.991193766640433,15.0,0.0,0.0,0.0,0.0,0.0,1051164.2458167726 
 02/24  20:00:00,27.416828888730465,21.591696933608018,14.999999999999999,0.0,0.0,0.0,0.0,0.0,675639.4244391957 
 02/24  21:00:00,26.437932437782288,20.979496636204279,14.947653150688059,0.0,0.0,0.0,0.0,0.0,128729.70525345212 
 02/24  22:00:00,24.773117196307063,19.887720269490936,14.250889815109451,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  23:00:00,22.602939392508259,18.384848248792438,13.110630016981215,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  24:00:00,20.32545846778695,16.79559888368462,11.881422262610425,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  01:00:00,18.587233241004019,15.68305247548523,10.967696534185983,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  02:00:00,17.331465854839455,14.916088681372797,10.33890909421383,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  03:00:00,16.310541359494637,14.310343944712973,9.837450462186319,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  04:00:00,15.424105882258234,13.795865254411009,9.404013056898608,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  05:00:00,14.579615283983039,13.31264794612622,8.984561055650535,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  06:00:00,13.86205597320727,12.914177491826824,8.635829150626682,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  07:00:00,13.497616388165062,12.734558841381649,8.497254644458204,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  08:00:00,13.357120407559546,12.680858743415085,8.479295533848406,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  09:00:00,13.516240341241481,12.798414127987798,8.623097779739818,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  10:00:00,14.307072339523357,13.281058073768947,9.11523982527238,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  11:00:00,15.496630901151376,14.005765706655155,9.820339216718177,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  12:00:00,16.950004694985866,14.869975488565676,10.636011189346846,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  13:00:00,18.38648326653545,15.707851491330644,11.401815563796348,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  14:00:00,19.793130032183734,16.528962457108024,12.109014235349476,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  15:00:00,21.096800730212928,17.29888805326009,12.742035929380882,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  16:00:00,22.02531669324903,17.858165184085345,13.210797433093937,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  17:00:00,22.63481403485647,18.270571818100004,13.512966909541247,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  18:00:00,22.849452407080034,18.422173673666025,13.602609276594333,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  19:00:00,22.31606120695166,18.025792930084948,13.266516856860966,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  20:00:00,21.202258919761215,17.246168553202958,12.596553868727949,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  21:00:00,19.686175853002366,16.27085834374501,11.713365306450108,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  22:00:00,18.11144402011047,15.317945131500366,10.832813056284398,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  23:00:00,16.568012276723395,14.408570954730429,9.98266150429733,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  24:00:00,15.104691594051804,13.563568160030887,9.19086020943004,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  01:00:00,14.015230128074363,12.96082193595905,8.637841800753926,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  02:00:00,13.207973764321216,12.527502629845572,8.251931871121327,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  03:00:00,12.546887525379426,12.17768591236728,7.945276212138855,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  04:00:00,12.054274839167397,11.926156997555456,7.730985971410485,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  05:00:00,11.65464252772489,11.723923712546308,7.56010314260294,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  06:00:00,11.368786806490956,11.58767831500664,7.4488722069646429,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  07:00:00,11.354427311404934,11.614944543085685,7.49647644450865,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  08:00:00,11.506459990735666,11.729641414804379,7.628095048479967,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  09:00:00,11.867887047651037,11.958771745283024,7.866844177904698,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  10:00:00,12.648149783123506,12.427598427062723,8.339718799954222,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  11:00:00,13.692592047484645,13.038860448011804,8.958496746723279,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  12:00:00,14.904011421341068,13.739572528845912,9.649776740886179,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  13:00:00,16.341041534546478,14.568171343688312,10.431393135938393,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  14:00:00,17.90236919015587,15.471249568546004,11.230333261536743,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  15:00:00,19.453828645808068,16.371845486274027,11.97993540501902,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  16:00:00,20.723349052725689,17.105230546420633,12.606219255559122,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  17:00:00,21.714124296109195,17.678788100693965,13.09364282945274,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  18:00:00,22.252283039054558,18.0085134773326,13.344103673964622,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  19:00:00,21.67487191426653,17.567832193401487,12.962400173565103,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  20:00:00,20.108920632744316,16.523156878442167,12.00100457242922,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  21:00:00,18.209805572922215,15.358210460164529,10.896872619407244,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  22:00:00,17.03903017770475,14.68928055151018,10.267937982114472,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  23:00:00,16.4249061485339,14.35722931683314,9.978160543887113,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  24:00:00,16.154727943746708,14.21874934336169,9.882776232924343,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  01:00:00,16.198659945921056,14.252939835520929,9.954993935863842,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  02:00:00,16.457448665459574,14.410626124224159,10.140984108957046,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  03:00:00,16.816201774439674,14.619683428959729,10.36900640606786,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  04:00:00,17.170716520623345,14.820159669247749,10.581782822008528,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  05:00:00,17.506329213324368,15.008779899822864,10.77341544438999,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  06:00:00,17.9013230163622,15.237037756388517,10.992485674850493,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  07:00:00,18.486608713751438,15.586681395747764,11.315485344018259,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  08:00:00,19.230452636270305,16.035454385930483,11.719768861955421,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  09:00:00,20.077943527259707,16.55051228203166,12.16921456025929,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  10:00:00,21.031760379192016,17.141092718040527,12.660424001282996,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  11:00:00,22.065682906785548,17.80998126498227,13.174536023634863,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  12:00:00,23.105503956675525,18.558906961817198,13.677842818858693,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  13:00:00,24.01211579777777,19.2153795077965,14.126536690145585,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  14:00:00,24.814453985373114,19.790328857298197,14.526851996852623,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  15:00:00,25.458559372266657,20.254042449711414,14.860473837514672,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  16:00:00,25.7838180969579,20.501256862761918,14.999986728376886,0.0,0.0,0.0,0.0,0.0,73755.74448470175 
 02/27  17:00:00,25.84055988885676,20.560643151445058,14.999999999999173,0.0,0.0,0.0,0.0,0.0,109275.68746040772 
 02/27  18:00:00,25.698156637261858,20.480744221388304,14.983474828057928,0.0,0.0,0.0,0.0,0.0,20059.361887533123 
 02/27  19:00:00,25.332170259941429,20.249412208460045,14.807201072887404,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  20:00:00,24.787253528914069,19.89178021247995,14.510460592738724,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  21:00:00,24.047249677200246,19.38628709361447,14.100060264602178,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  22:00:00,22.9407846509065,18.601958717810925,13.477707108535413,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  23:00:00,21.47793666185545,17.52644512655727,12.652929803975163,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  24:00:00,20.002075752568218,16.538058764388638,11.837433801480579,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  01:00:00,18.99494268555045,15.899019205635917,11.306880412150198,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  02:00:00,18.36771918847028,15.506523977546438,10.99645986267125,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  03:00:00,17.88715708378722,15.210256344957381,10.76881650062695,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  04:00:00,17.329996778707085,14.873240425504497,10.490098850821317,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  05:00:00,16.713875175780147,14.50995647047709,10.172951222442347,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  06:00:00,16.212392515601438,14.2268116824816,9.923973264991238,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  07:00:00,16.24753445537407,14.266960592376576,9.987101241427606,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  08:00:00,16.67210079055583,14.533071817237027,10.267603585264516,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  09:00:00,17.45445696259977,15.006227435773268,10.731302544284855,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  10:00:00,18.877483614545669,15.873780318928738,11.479673053799435,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  11:00:00,20.73928716906569,17.002630841105029,12.386937678903289,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  12:00:00,22.719021880647266,18.252851069957278,13.365305085300417,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  13:00:00,24.337575047846163,19.39304042843961,14.137208899317143,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  14:00:00,25.580253602392408,20.26862325891363,14.729193231963338,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  15:00:00,26.431366900499829,20.877630599531316,14.99976642963886,0.0,0.0,0.0,0.0,0.0,255646.9859968886 
 02/28  16:00:00,26.749068519329556,21.12352926188007,14.999999998153145,0.0,0.0,0.0,0.0,0.0,510220.32676370049 
 02/28  17:00:00,26.642774958181048,21.078133717639838,14.999999999999933,0.0,0.0,0.0,0.0,0.0,450726.62757815336 
 02/28  18:00:00,26.307396892692294,20.8734863637729,15.000000000000002,0.0,0.0,0.0,0.0,0.0,232391.15741093033 
 02/28  19:00:00,26.273693999496567,20.857350333255554,15.0,0.0,0.0,0.0,0.0,0.0,241370.85898006365 
 02/28  20:00:00,26.749246940820947,21.167231035603036,15.0,0.0,0.0,0.0,0.0,0.0,510506.4354293662 
 02/28  21:00:00,26.47308846509898,20.99839798315091,14.999999999999999,0.0,0.0,0.0,0.0,0.0,306343.51940226546 
 02/28  22:00:00,25.507578231072004,20.376453849119934,14.753548137275854,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  23:00:00,24.035323725030137,19.382377320352246,13.9802824251211,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  24:00:00,22.215002763830606,18.084178562133773,12.986386007299336,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  01:00:00,20.12426486473829,16.648102588515635,11.835389737125425,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  02:00:00,17.88214530259371,15.227399629131881,10.587578926329293,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  03:00:00,15.802922680354805,13.967337732270444,9.450167909380284,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  04:00:00,14.056030336062613,12.951760089508689,8.529697373897477,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  05:00:00,12.696166461101307,12.194864339677393,7.851559591143553,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  06:00:00,11.78190257308736,11.717526435032756,7.440618248178478,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  07:00:00,11.236995541875519,11.456550184343035,7.236404350177759,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  08:00:00,10.770459102556205,11.22600409725717,7.052021902400359,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  09:00:00,10.49981284593042,11.112577089522988,6.972826397038843,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  10:00:00,10.748909838600259,11.3181115305584,7.202941659691804,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  11:00:00,11.355881701503458,11.714935798835852,7.615071032067112,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  12:00:00,12.099137328091853,12.142490799468277,8.06761542388982,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  13:00:00,12.644519168709957,12.428379179927977,8.376564307203607,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  14:00:00,13.001553334369698,12.597555533517954,8.55538871362906,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  15:00:00,13.176386966702357,12.661547850187754,8.619492627468631,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  16:00:00,13.105442713567602,12.582531468177767,8.53732340101627,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  17:00:00,12.808928253874548,12.378347448686048,8.331893901225348,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  18:00:00,12.317722991241937,12.084306351854697,8.03042355185274,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  19:00:00,11.610128555768207,11.676880883046155,7.608263723084228,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  20:00:00,10.727613814328285,11.171959411112424,7.086859896349957,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  21:00:00,9.822765329415632,10.66870809548016,6.571802481370289,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  22:00:00,9.216197310936967,10.365807928891897,6.267825903111162,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  23:00:00,8.811226622841869,10.183259028715192,6.093008535483122,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  24:00:00,8.49251804691748,10.043021771629978,5.962361010175864,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  01:00:00,8.183560617181332,9.90031140375494,5.826321622001007,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  02:00:00,7.861223383466301,9.739667510697107,5.6732129896849818,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  03:00:00,7.466075517662839,9.526239503867317,5.466573105272925,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  04:00:00,6.938326267080941,9.228205449145268,5.171860929970756,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  05:00:00,6.272148764759188,8.848916652847896,4.792133768836912,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  06:00:00,5.642805700248251,8.511073694214533,4.453688415609458,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  07:00:00,5.38524289088852,8.420778983634947,4.373193503055547,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  08:00:00,5.375338207791561,8.466362654150963,4.4401989126675069,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  09:00:00,5.556732418527866,8.608034207178635,4.607535357597473,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  10:00:00,5.965894041038837,8.867675418945577,4.897682665736943,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  11:00:00,6.529491880419354,9.197999903926944,5.25825954560074,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  12:00:00,7.189368620721538,9.569188239058928,5.651815075587378,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  13:00:00,7.988557458504204,10.009775269077398,6.108455374489275,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  14:00:00,8.86843547882241,10.481766555866742,6.591082233665407,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  15:00:00,9.703233846452055,10.919427805906585,7.031065031191147,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  16:00:00,10.320123978948296,11.222114717983154,7.322269559840842,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  17:00:00,10.73481669888656,11.410941283947486,7.489891264325307,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  18:00:00,10.951679933258692,11.491768970523296,7.546126051241542,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  19:00:00,10.90751241211078,11.427710393494504,7.456945806257924,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  20:00:00,10.62101207817611,11.239867543681056,7.245345811295079,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  21:00:00,10.191221475045506,10.98694905192175,6.970634083405619,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  22:00:00,9.705610612760438,10.707867378585723,6.674732181887639,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  23:00:00,9.141829015946462,10.384573856984588,6.341056884942198,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  24:00:00,8.603904150211008,10.091937558872872,6.038922242566902,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  01:00:00,8.299816943227955,9.960884248525927,5.899862692463974,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  02:00:00,8.133461068912134,9.905616020071442,5.846368675520281,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  03:00:00,8.049849868156193,9.886610636588113,5.835670012319325,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  04:00:00,8.014283955556803,9.884878298166214,5.844010250881148,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  05:00:00,7.983005646299706,9.876455997022275,5.8443316714275099,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  06:00:00,8.058911157506767,9.935225385648647,5.910883417250995,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  07:00:00,8.54783115667787,10.243691682928756,6.236311095432891,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  08:00:00,9.339582298677119,10.702982903395242,6.721812564376757,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  09:00:00,10.449761822725373,11.337439787606823,7.378710250579003,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  10:00:00,12.225553540109317,12.378102751331399,8.407527824321424,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  11:00:00,14.412464404754779,13.659915930981733,9.574255108886476,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  12:00:00,16.749080121347434,15.000456125200853,10.76355120339833,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  13:00:00,18.829001493110757,16.179542797950665,11.754892133254927,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  14:00:00,20.63216343831961,17.210189173387314,12.575900654413215,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  15:00:00,22.136457689491807,18.127923209478227,13.256330189350696,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  16:00:00,23.224929423260805,18.826882335554836,13.785191773659039,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  17:00:00,23.95812409962608,19.294004592113234,14.163590515474415,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  18:00:00,24.200681453260715,19.45022866405789,14.28947194530775,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  19:00:00,23.433484787729904,18.90976658352944,13.841270137407335,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  20:00:00,21.781876265544065,17.710199084570556,12.865924639523329,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  21:00:00,19.831021232274546,16.410734922482363,11.747216969799397,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  22:00:00,18.490198086605468,15.58589117654368,11.020459146225712,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  23:00:00,17.657982542621565,15.091498985684537,10.601669150836989,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  24:00:00,17.062592722745035,14.741740082950642,10.318470192485537,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  01:00:00,16.453060975426248,14.383744378355303,10.01901848269633,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  02:00:00,15.7969332331873,14.003489049434699,9.685866851413556,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  03:00:00,15.318937116821811,13.740791927516933,9.457449658158247,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  04:00:00,15.637710800158608,13.952150442607359,9.689370119462668,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  05:00:00,16.52650481074903,14.493258839167315,10.233145602209062,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  06:00:00,17.657890480514554,15.173236957796974,10.890482365524849,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  07:00:00,18.72855528391827,15.805542525301238,11.48901975831249,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  08:00:00,19.74549530229293,16.402496934693788,12.032839806839496,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  09:00:00,20.775176388510894,17.01833142011816,12.559041121129344,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  10:00:00,21.963613129878646,17.767762378968379,13.117904706524272,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  11:00:00,23.358039259412505,18.744433874891948,13.735285714948937,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  12:00:00,24.76134276728322,19.7194576924947,14.364112891461492,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  13:00:00,25.964727450867185,20.550173237906799,14.894487621313566,0.0,0.0,0.0,0.0,0.0,57965.97049973491 
 03/04  14:00:00,26.95603842873168,21.226509096917647,14.999995433620127,0.0,0.0,0.0,0.0,0.0,526252.4951810392 
 03/04  15:00:00,27.668669261547817,21.707979180508983,14.99999999960541,0.0,0.0,0.0,0.0,0.0,887369.5790633789 
 03/04  16:00:00,27.736403207132427,21.773837001764148,14.999999999999864,0.0,0.0,0.0,0.0,0.0,937175.4402483596 
